,1Year,1month,3month,6month,PostEarningsReturn,Underlying,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,epsPos,epsNeg,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock
3053,0.3979795,0.009102039,0.035333952,0.169524985,0.003527898,SPGI,192000000,-27000000,732000000,1885000000,179000000,12000000,,86000000,162000000,-179000000,190.25,412000000,446000000,,,52000000,,-126000000,757000000,,-58000000,2.17,0.04,2.13,1,0,,3538000000,1163000000,657000000,156000000,1453000000,-26000000,,-2000000,3660000000,,1,1484000000,1484000000,86000000,461000000,461000000,501000000,1290000000,-4408000000,,186.06,757000000,485000000,-53000000,,56000000,2269000000,,766000000,,-705000000,273000000,6/30/2018,,10680000000,354000000,3660000000,,0.019,4/26/2018,9217000000,-88000000,543000000,-218000000,3468000000,2724000000,7150000000,852000000,-100000000,1609000000,583000000,-11241000000
3054,-0.602385686,-0.061032864,-0.215686275,-0.267399267,-0.035627178,SPHS,737000,-2000,25470000,16486000,9662000,7000,,213000,-186000,160000,1.93,131246000,0,,,1000,,,-3334000,,-2000,-0.09,0.01,-0.1,1,0,,,0,-2654000,0,,-35000,,5162000,6756000,,1,,,6953000,-2654000,-2654000,-2654000,62000,11228000,,2,-3334000,,,,,,,9491000,,96000,3000,9/30/2017,1649000,-145584000,1685000,6756000,12027000,0.1,8/10/2017,29696000,6953000,-2449000,5160000,29693000,2221000,18468000,3334000,680000,0,11228000,96000
3055,-0.240418118,-0.072340426,0.191256831,-0.158301158,-0.056618894,SPHS,832000,-2000,25854000,16087000,-399000,50000,,120000,984000,109000,2.06,131247000,0,,,1000,,,-3252000,,1000,-0.13,-0.02,-0.11,0,1,,,0,-3964000,0,,-172000,,2273000,6435000,,1,,,-23000,-3964000,-3964000,-3964000,13000,7650000,,2.17,-3252000,19000,,,,,,10089000,,97000,2000,12/31/2017,1942000,-149548000,1310000,6807000,9757000,-0.18200001,11/13/2017,26877000,-23000,-2650000,2273000,26856000,2703000,19227000,3252000,-712000,0,7650000,97000
3056,-0.26056338,-0.018691589,-0.049773756,-0.049773756,-0.004773279,SPHS,1132000,-2000,26085000,16286000,199000,,,299000,-1146000,316000,2.09,131247000,0,,,1000,,,-4573000,,,-0.11,0.02,-0.13,1,0,,,0,-3329000,0,,-169000,,4009000,5900000,,1,,,,-3329000,-3329000,-3329000,13000,4550000,,2.1,-4573000,19000,,,,,,8733000,,94000,3000,3/31/2018,3330000,-152876000,1243000,6858000,5767000,0.154,3/28/2018,23097000,,-3808000,4007000,23075000,3914000,18547000,4573000,1244000,0,4550000,94000
3057,0.359073359,0.614678899,0.76,0.614678899,-0.002844952,SPHS,1271000,-1000,26274000,13941000,-2345000,,,137000,1544000,822000,3.51,131247000,0,,,,,,-4687000,,,-0.2,-0.05,-0.15,0,1,,,0,-6097000,0,,-172000,,1197000,5362000,,1,,,,-6097000,-6097000,-6097000,,-1356000,,3.55,-4687000,,,,907000,,,10099000,,97000,3000,6/30/2018,3591000,-158974000,1096000,6910000,4587000,-0.333,5/16/2018,19586000,,-3541000,1196000,19583000,5481000,20942000,4687000,-1410000,0,-1356000,97000
3058,-0.061497742,-0.000828775,-0.10150544,-0.040127389,0.081368968,SPLK,12409000,-5418000,2028455000,393314000,-26496000,-56415000,,55869000,77140000,16172000,65.39,141000,64167000,,,10123000,,,-55363000,,-238000,0.17,0.03,0.14,1,0,,161382000,264486000,-50834000,-232000,52434000,,,-1462000,,5000000,1,,,-497000,-50602000,-50602000,-50602000,264497000,557889000,,66.56,-55363000,28284000,,-4375000,,516401000,,210072000,10440000,-2074000,161249000,10/31/2017,74080000,-1254817000,245769000,77833000,665075000,0.214,8/25/2017,1775780000,-29538000,52287000,-49007000,1367431000,719223000,1004075000,384016000,4529000,328653000,771705000,-2074000
3059,0.148872679,0.089965398,0.168043148,0.051114819,0.164609096,SPLK,,-2296000,,,-64121000,195576000,,0,89671000,-3714000,81.7,,0,,,11416000,,,0,,-762000,0.37,0.04,0.33,1,0,,,0,-120487000,0,,,,151250000,,,1,,,-589000,0,-118499000,-118499000,,,,79.04,-118162000,,,-4375000,,,,306109000,10440000,,,1/31/2018,80909000,,278085000,74779000,,0.12100001,11/17/2017,,-255000,76487000,-139591000,,,,0,0,0,,
3060,0.470015699,0.013749053,0.150085974,0.454488972,0.088647515,SPLK,9898000,-2296000,2194900000,481826000,-64121000,195576000,,-25210000,94206000,-96790000,102.32,144000,77970000,,36754000,11416000,,,-118162000,,-762000,-0.07,0.02,-0.09,1,0,,413881000,233669000,-120487000,-1988000,87537000,,,151250000,,9750000,1,,,-589000,-118499000,-118499000,-118499000,207913000,617122000,,98.01,-118162000,82763000,,-4375000,52545000,472313000,,211042000,5548000,-1538000,155674000,4/30/2018,84535000,-1074966000,261748000,71660000,468321000,0.222,3/2/2018,2050282000,-255000,76487000,-139591000,1300677000,658472000,931742000,429801000,-2325000,311639000,1118540000,-1538000
3061,0.757745202,0.152497027,0.222771236,0.388278825,-0.053417827,SPLK,14470000,-5562000,2327885000,419681000,-62145000,-39214000,,15682000,104796000,25919000,110.26,146000,83748000,,43435000,12751000,,,-103858000,,-475000,0.08,0.03,0.05,1,0,,503388000,304555000,-102688000,811000,105865000,,,-2705000,,9750000,1,,,-629000,-103499000,-103499000,-103499000,247827000,537583000,,115.7,-103858000,113439000,,,57419000,494610000,,263335000,,-2730000,156409000,7/31/2018,106739000,-1178465000,301674000,,471902000,0.6,5/25/2018,2151517000,23813000,33524000,-119007000,1262666000,741346000,1004681000,492161000,1170000,388303000,1146836000,-2730000
3062,0.612109745,0.017009848,0.07068803,-0.052807115,0.183152589,SRPT,5317000,-765000,1890172000,617630000,449283000,-6960000,-22939000,8096000,7109000,1966000,40.93,6000,37307000,,,2559000,,,-20169000,,,-0.78,0.07,-0.85,1,0,,,8647000,-45723000,2011000,14029000,-5781000,64693000,132704000,26550000,,1,,,20585000,-47734000,-47734000,-47734000,24751000,683127000,,41.22,-20169000,11772000,-66055000,-353000,20922000,12257000,,6105000,,-12000,38872000,9/30/2017,,-1193010000,28036000,31282000,,0.081999995,7/20/2017,800281000,382237000,-57903000,124949000,735608000,70470000,103125000,66123000,-25554000,45954000,697156000,-12000
3063,0.043816102,0.03776824,0.191720059,0.392857143,-0.015000281,SRPT,,-3899000,,,-17940000,-4717000,-18912000,13166000,9314000,-8035000,47.64,,47383000,,,2124000,,,-22300000,,,-0.37,-0.05,-0.32,0,1,,,9894000,-35224000,0,,-5781000,,-489172000,,9980000,1,,,569423000,0,-35363000,-35363000,,,,48.2,-22300000,11829000,-66055000,-353000,22414000,15478000,,,,,,12/31/2017,,,43341000,,,-0.156,10/26/2017,,506813000,-31058000,-493695000,,,,79577000,-3540000,0,,
3064,1.04443713,-0.052334452,0.114080717,0.62379085,0.09001229,SRPT,17379000,-12166000,2029767000,557234000,-42457000,-10380000,-15770000,4704000,14217000,4672000,67.96,7000,51786000,,,2252000,,,-30739000,,,-0.55,-0.23,-0.32,0,1,,,12818000,-35224000,139000,14473000,-7634000,99375000,-1421000,427365000,,1,,,-5172000,-35363000,-35363000,-35363000,39848000,762287000,,60.6,-30739000,12466000,,-353000,17449000,24555000,,4962000,,-643000,53927000,3/31/2018,,-1252371000,43341000,430811000,491757000,-0.71900004,3/2/2018,1300283000,7471000,-35668000,-14260000,1219417000,91196000,523523000,95343000,-4485000,64604000,776760000,-643000
3065,1.272383721,0.072879495,0.200768049,0.58527682,0.138142085,SRPT,17382000,-8697000,2061039000,410375000,-146995000,-3137000,-4751000,12811000,18755000,-34538000,89.75,7000,129583000,,,2873000,,,-105649000,,,-1.67,-0.78,-0.89,0,1,,,-56054000,-108645000,622000,14857000,-8145000,104126000,-45159000,429925000,,1,,,3608000,-109267000,-109267000,-109267000,53394000,684190000,,76.29,-105649000,35435000,,-353000,17206000,25692000,,13501000,,-361000,57624000,6/30/2018,,-1361638000,49378000,439439000,538769000,-0.876,5/4/2018,1247160000,25351000,-117254000,-55092000,1139244000,104687000,548113000,179178000,-2996000,73529000,699047000,-361000
3066,-0.254824875,-0.062078273,-0.050330221,-0.224907063,-0.167751952,SSTK,10210000,-11857000,268565000,212782000,2232000,-4437000,,12187000,10890000,-2764000,35.26,373000,58812000,18342000,,6027000,,,5670000,,2803000,0.31,0.04,0.27,1,0,,90524000,82251000,5700000,698000,43015000,,,31085000,,1600000,1,,,,5002000,5002000,5002000,44896000,173841000,,34.5,5670000,23584000,,34000,,155682000,,14803000,,-4601000,77770000,9/30/2017,13340000,143070000,63241000,,22500000,0.148,8/2/2017,552549000,-375000,31105000,-31301000,316056000,230366000,245169000,135393000,30000,141063000,307380000,-104628000
3067,-0.420375698,0.017226017,-0.178657074,-0.219995445,0.129618638,SSTK,7160000,-17436000,272657000,253428000,40646000,-4654000,,11484000,13286000,3813000,38.99,373000,64590000,9761000,,5642000,,,8491000,,2237000,0.3,-0.04,0.34,0,1,,98654000,87239000,8828000,6772000,34197000,,,20514000,,6000000,1,,,,2056000,2056000,2056000,49932000,181734000,,37.75,8491000,12758000,,34000,4400000,167326000,,17449000,,-3557000,85698000,12/31/2017,15210000,145139000,63538000,,,-0.118,10/31/2017,577776000,-744000,36527000,2626000,340469000,245742000,263191000,143338000,337000,151829000,314585000,-103584000
3068,-0.182018349,-0.025786713,0.10757764,0.344390832,0.038935964,SSTK,8705000,-14975000,275395000,284882000,31454000,561000,,16083000,-34413000,-4661000,46.35,375000,64490000,9247000,,5543000,,,4489000,,2291000,0.3,-0.04,0.34,0,1,,89641000,88529000,43904000,11323000,32180000,,,-15000000,,,1,,,,32581000,32581000,32581000,44583000,235343000,,42.29,4489000,33496000,,34000,,151397000,,18462000,,-2482000,88190000,3/31/2018,16448000,183903000,67592000,,,-0.118,2/22/2018,606547000,-2848000,21094000,10917000,363040000,230921000,249383000,148530000,39415000,153019000,357164000,-102509000
3069,0.16774942,0.042676611,0.081203008,0.455886607,-0.118180492,SSTK,4607000,-8076000,281579000,289841000,4959000,-732000,,-18846000,9867000,15610000,44.72,375000,67891000,10356000,,5284000,,,5625000,,-3048000,0.3,-0.02,0.32,0,1,,87995000,88693000,-1394000,-1140000,30259000,,,,,15000000,1,,,,-254000,-254000,-254000,44729000,240659000,,47.87,5625000,13416000,,-48000,,149194000,,18338000,,-6663000,84693000,6/30/2018,16728000,183649000,66340000,,,-0.063,4/26/2018,593255000,-245000,16929000,-8677000,361892000,216004000,234342000,150959000,-7019000,156584000,358913000,-106690000
3070,-0.553333333,-0.06162465,-0.014705882,-0.312820513,0.033752287,SSW,54858000,-139364000,2697915000,308927000,3335000,130000,,15325000,-16752000,-4469000,6.93,1238000,76360000,,62603000,49835000,,-23805000,70784000,,,0.18,0,0.18,0,1,,75321000,134653000,48377000,0,,-28332000,,-1000,2360069000,,1,,,31417000,48377000,32273000,48377000,81427000,1791417000,,6.74,70784000,723463000,-858000,455000,11039000,72199000,,648273000,,-24068000,4570333000,9/30/2017,,-807970000,14034000,3168220000,104000,0,8/1/2017,5813419000,28856000,95051000,-120572000,444302000,373347000,3946353000,140229000,-22407000,211013000,1866738000,-24445000
3071,-0.434114794,-0.008498584,0,0.023391813,-0.040821995,SSW,47220000,-102793000,2752988000,253176000,-55751000,7250000,,-1096000,-28729000,-467000,6.72,1317000,79312000,,62020000,44708000,,-24522000,73628000,,,0.16,-0.04,0.2,0,1,,75321000,135069000,58553000,0,27486000,-31328000,,104000,2192833000,60683000,1,,,-76289000,58553000,58553000,58553000,83256000,1846296000,,7,73628000,792763000,-5054000,2915000,,79002000,,696927000,,-23688000,4540484000,12/31/2017,,-781137000,11082000,3089561000,104000,-0.2,11/1/2017,5878142000,-63577000,88951000,-81125000,381405000,443934000,3928710000,140753000,-15075000,214381000,1949103000,-24065000
3072,-0.141943734,-0.093243243,0.118333333,-0.085831063,-0.087146869,SSW,78208000,-19906000,2852749000,333156000,79980000,4005000,,-25427000,-39974000,5236000,6.15,1360000,80743000,,64693000,53925000,,-25892000,82835000,,,0.13,-0.05,0.18,0,1,,75321000,144033000,67716000,0,,-38981000,,104000,3401922000,,1,,,322342000,67716000,49977000,67716000,56582000,2008270000,,6.5,82835000,1089358000,-5132000,2364000,,91390000,,747232000,,-23388000,5814238000,3/31/2018,,-746759000,7273000,4370861000,,-0.278,2/28/2018,7418431000,291318000,69560000,-280898000,439514000,510423000,5287691000,141941000,-15119000,224776000,2083591000,-23759000
3073,0.174964438,0.225519288,0.16011236,0.18,-0.014634408,SSW,101375000,-281107000,2862936000,269070000,-64085000,-2138000,,-18652000,-22655000,15789000,8.14,1373000,91095000,,60624000,68357000,,-27878000,119387000,,,0.23,0,0.23,0,1,,75321000,190567000,68013000,0,,-57266000,,-2400000,3182448000,,1,,,142171000,68013000,49183000,68013000,58720000,2015753000,,8.2,119387000,1067259000,-7983000,-80000,277000,93491000,,710700000,,-23112000,6037798000,6/30/2018,,-749752000,9073000,4509322000,2400000,0,5/3/2018,7553547000,106310000,113192000,-283587000,373169000,905748000,5414888000,162275000,-51374000,281662000,2091074000,-23483000
3074,0.5356623,0.039408867,0.024271845,0.034313725,0.004728141,STAA,,,,,,,,,,,10.6,,,,,,,,,,,0.03,0.06,-0.03,1,0,,,,,,,,,,,,,,,,,,,,,,10.95,,,,,,,,,,,,9/30/2017,,,,,,2,8/3/2017,,,,,,,,,,,,
3075,0.491803279,0.014869888,0.258064516,0.444444444,0.123869482,STAA,,,,,,,,,,,15.45,,,,,,,,,,,0,0.01,-0.01,1,0,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,12/31/2017,,,,,,1,11/9/2017,,,,,,,,,,,,
3076,0.577889447,-0.02484472,-0.057057057,0.313807531,-0.079512063,STAA,,,,,,,,,,,14.5,,,,,,,,,,,0.01,0.05,-0.04,1,0,,,,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,,,,,3/31/2018,,,,,,1.25,3/1/2018,,,,,,,,,,,,
3077,0.602870813,0.127946128,0.066878981,0.273764259,0.233241647,STAA,,,,,,,,,,,21.15,,,,,,,,,,,0.04,0.05,-0.01,1,0,,,,,,,,,,,,,,,,,,,,,,17.05,,,,,,,,,,,,6/30/2018,,,,,,5,5/3/2018,,,,,,,,,,,,
3078,-0.409749088,-0.006696429,-0.182235835,-0.290176791,0.074495805,TSCO,609883000,-55430000,703292000,70046000,2253000,,-123301000,99063000,20531000,41473000,57.53,1362000,1121248000,40592000,,41927000,,-34115000,148253000,,,0.72,0.04,0.68,1,0,,,600456000,144501000,52605000,124492000,-3752000,1591555000,,487228000,2940000,1,,,55365000,91896000,91896000,91896000,4776000,1246909000,,54,148253000,62087000,-286000,,,15732000,,164019000,,1557000,996837000,9/30/2017,,2753335000,410276000,546782000,,0.059,7/27/2017,2928351000,-55870000,113454000,-55331000,1741995000,872194000,1556950000,1573451000,-3752000,1721704000,1371401000,-2086588000
3079,-0.082673424,-0.079319663,0.006779072,-0.068360946,-0.009889905,TSCO,,,,,,,,,,,57.35,,,,,,,,,,,0.91,0.04,0.87,1,0,,,,,,,,,,,,,,,,,,,,,,54.9,,,,,,,,,,,,12/31/2017,,,,,,0.046,10/26/2017,,,,,,,,,,,,
3080,0.03502104,0.007531712,0.260538932,0.357003025,-0.065159479,TSCO,732524000,-45144000,728588000,132398000,23250000,,-306857000,155956000,8570000,-12464000,71.44,1364000,1119252000,18585000,,42787000,,-33591000,94749000,,,0.57,0,0.57,0,1,,,563649000,90281000,18848000,124492000,-4468000,1760065000,,679565000,5698000,1,,,277850000,71433000,71433000,71433000,4815000,1188753000,,72,94749000,43105000,-346000,,,29539000,,169325000,,5190000,1050399000,3/31/2018,,2866467000,426113000,739827000,,0,2/1/2018,3207787000,90244000,-21863000,-45131000,1984093000,1013935000,1894542000,1588152000,-4468000,1682901000,1313245000,-2283174000
3081,-0.042641626,0.046265141,-0.229176996,0.064350505,0.069410858,TSCO,649665000,-71551000,746410000,69954000,-62444000,,127785000,-82859000,6215000,-11321000,66.66,1366000,1443835000,20741000,,43610000,,-37786000,273458000,,,1.69,0.08,1.61,1,0,,,769414000,268480000,61191000,124492000,-4978000,1632280000,,516410000,5871000,1,,,-164159000,207289000,207289000,207289000,5115000,1281550000,,62.77,273458000,44772000,,,,34997000,,172829000,,5742000,1081543000,6/30/2018,,3035970000,452346000,575763000,,0.05,4/26/2018,3067406000,-287045000,295877000,-71276000,1810728000,941486000,1661364000,1939791000,-4978000,2213249000,1406042000,-2377704000
3082,-0.409749088,-0.006696429,-0.182235835,-0.290176791,0.074495805,TSCO,609883000,-55430000,703292000,70046000,2253000,,-123301000,99063000,20531000,41473000,57.53,1362000,1121248000,40592000,,41927000,,-34115000,148253000,,,0.72,0.04,0.68,1,0,,,600456000,144501000,52605000,124492000,-3752000,1591555000,,487228000,2940000,1,,,55365000,91896000,91896000,91896000,4776000,1246909000,,54,148253000,62087000,-286000,,,15732000,,164019000,,1557000,996837000,9/30/2017,,2753335000,410276000,546782000,,0.059,7/27/2017,2928351000,-55870000,113454000,-55331000,1741995000,872194000,1556950000,1573451000,-3752000,1721704000,1371401000,-2086588000
3083,-0.082673424,-0.079319663,0.006779072,-0.068360946,-0.009889905,TSCO,,,,,,,,,,,57.35,,,,,,,,,,,0.91,0.04,0.87,1,0,,,,,,,,,,,,,,,,,,,,,,54.9,,,,,,,,,,,,12/31/2017,,,,,,0.046,10/26/2017,,,,,,,,,,,,
3084,0.03502104,0.007531712,0.260538932,0.357003025,-0.065159479,TSCO,732524000,-45144000,728588000,132398000,23250000,,-306857000,155956000,8570000,-12464000,71.44,1364000,1119252000,18585000,,42787000,,-33591000,94749000,,,0.57,0,0.57,0,1,,,563649000,90281000,18848000,124492000,-4468000,1760065000,,679565000,5698000,1,,,277850000,71433000,71433000,71433000,4815000,1188753000,,72,94749000,43105000,-346000,,,29539000,,169325000,,5190000,1050399000,3/31/2018,,2866467000,426113000,739827000,,0,2/1/2018,3207787000,90244000,-21863000,-45131000,1984093000,1013935000,1894542000,1588152000,-4468000,1682901000,1313245000,-2283174000
3085,-0.042641626,0.046265141,-0.229176996,0.064350505,0.069410858,TSCO,649665000,-71551000,746410000,69954000,-62444000,,127785000,-82859000,6215000,-11321000,66.66,1366000,1443835000,20741000,,43610000,,-37786000,273458000,,,1.69,0.08,1.61,1,0,,,769414000,268480000,61191000,124492000,-4978000,1632280000,,516410000,5871000,1,,,-164159000,207289000,207289000,207289000,5115000,1281550000,,62.77,273458000,44772000,,,,34997000,,172829000,,5742000,1081543000,6/30/2018,,3035970000,452346000,575763000,,0.05,4/26/2018,3067406000,-287045000,295877000,-71276000,1810728000,941486000,1661364000,1939791000,-4978000,2213249000,1406042000,-2377704000
3086,0.434375,-0.003668715,0.04781043,0.307534906,0.063024211,TSLA,2385778000,-1244727000,8989022000,3530030000,494106000,-182686000,702185000,277414000,171496000,-1046681000,347.09,168000,2535535000,,,400624000,,,-535480000,,8094000,-2.92,-0.72,-2.2,0,1,,45236000,449140000,-671448000,-285000,372238000,-117109000,2471382000,,9656475000,,1,1466180000,1466180000,2010029000,-619376000,-619376000,-671163000,607734000,4294006000,,345.33,-535480000,1104271000,11062000,-70205000,138181000,2310927000,,4182049000,,21250000,19516596000,9/30/2017,331622000,-4298960000,652998000,11720149000,,-0.32700002,8/3/2017,28107074000,2101506000,-300562000,-1314932000,7068733000,6469297000,21929414000,3520155000,-135968000,2984675000,4711480000,21250000
3087,0.682897426,-0.095574773,-0.074937336,0.086712245,-0.070377553,TSLA,2390250000,-906143000,9178024000,3367914000,-162116000,81008000,240120000,357775000,188173000,-181865000,299.26,169000,2849463000,,,469606000,,,-598141000,,4027000,-3.04,0.05,-3.09,1,0,,60237000,438786000,-779901000,-9094000,361502000,-136663000,2263537000,,8896914000,,1,1395080000,1395080000,245441000,-675350000,-675350000,-770807000,515381000,3815503000,,300.13,-598141000,1171497000,20613000,-50357000,155323000,3188866000,,4196294000,,33348000,20491616000,12/31/2017,354637000,-4974299000,682290000,12115948000,,0.016,11/2/2017,28655372000,285842000,509891000,-961876000,6570520000,7674740000,23023050000,3886390000,-181760000,3288249000,4237242000,33348000
3088,0.339909896,0.033893734,0.139441178,-0.05536389,-0.090241886,TSLA,2603498000,-728637000,9418896000,2665673000,-745251000,-169142000,-322081000,363778000,181023000,-197981000,315.23,170000,2952225000,,,416233000,,,-596974000,,10102000,-3.35,0.23,-3.58,1,0,,61284000,456526000,-779022000,5605000,346428000,-149546000,2565826000,,8821038000,,1,1269711000,1269711000,262714000,-709551000,-709551000,-784627000,652848000,4042983000,,343.31,-596974000,1299073000,14928000,,120194000,2291395000,,2415652000,,82921000,19180724000,3/31/2018,367096000,-5051292000,686404000,12570342000,,0.064,2/8/2018,27271429000,371660000,-398376000,-728637000,6383920000,8650361000,21551023000,4005725000,-182048000,3408751000,4450695000,82921000
3089,-0.055630468,0.049522548,-0.150038102,-0.059141465,-0.057050988,TSLA,3030493000,-677213000,9656537000,2236424000,-436470000,70633000,-733475000,653439000,247835000,-157586000,284.45,170000,3383301000,,,471955000,,,-517958000,,-22611000,-3.06,-0.14,-2.92,0,1,,64284000,618930000,-728999000,13707000,300406000,-162005000,3324643000,,9571793000,,1,1360692000,1360692000,245597000,-717539000,-717539000,-742706000,569874000,3541731000,,278.79,-517958000,1254087000,121972000,,146822000,2348725000,,2283763000,,18545000,19591426000,6/30/2018,386129000,-5768831000,750759000,13412247000,,-0.048,5/3/2018,27910000000,398622000,-129664000,-682817000,6699797000,9141362000,22642887000,4520189000,-211041000,4002231000,3906421000,18545000
3090,0.32332221,0.003655793,0.10154321,0.18689724,0.012806411,TSM,28987506000,-61714051000,56281271000,4.08078E+11,-1.62389E+11,-9913548000,-12883354000,2851345000,-16188115000,-12274443000,36.15,2.59304E+11,1.26231E+11,11237149000,,70545524000,,-1.81513E+11,98069953000,,-717058000,0.58,0.01,0.57,1,0,,5727459000,1.25877E+11,1.00518E+11,10568936000,9113940000,-843214000,73893879000,-8229560000,91814520000,40903723000,1,695842000,695842000,-28102420000,89925437000,89925437000,89949228000,1.18892E+11,1.41588E+12,,35.46,98069953000,15060615000,-3177873000,5904264000,5306285000,92251753000,,19674869000,270012000,-19189089000,1.06576E+12,9/30/2017,21045439000,1.13432E+12,6491277000,2.05316E+11,97515569000,0.018,7/13/2017,1.84142E+12,-2.12793E+11,1.16783E+11,-65662683000,7.04862E+11,2.98522E+11,4.10012E+11,1.54037E+11,2448211000,2.52107E+11,1.43072E+12,-19189089000
