,1Year,1month,3month,6month,PostEarningsReturn,Underlying_stats,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,earnBeatsBefore,earnMissBefore,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock,industry,sector,Underlying
710,,0.15652626105044187,0.34624697336561727,0.33814681107099864,-0.5148805966572276,CLDR,6326000,-1796000,1318447000,68936000,19964000,-31783000,,21720000,39323000,8772000,13.29,7000,31970000,,,3352000,,,1.0,0.0,-65685000,,-78000,-0.17,0.08,-0.25,,31516000,57858000,-63428000,801000,5166000,,,-199100000,,81072000,1,,,,-64229000,-64229000,-64229000,84805000,318706000,,14.05,-65685000,22042000,1647000,,,198534000,,45927000,,-521000,13027000,2017-10-31,42844000,-962545000,80699000,,325744000,0.32,2018-04-04,649817000,243783000,-22845000,-200896000,496994000,248502000,294429000,155513000,2257000,89828000,355388000,-521000,Software - Application,Technology,CLDR
711,,,,,,CLDR,1761000,-7034000,1348578000,62797000,-6137000,18792000,,-3170000,30473000,4126000,,7000,33126000,,,2701000,,,2.0,0.0,-56590000,,417000,-0.17,0.07,-0.24,,33621000,61443000,-55579000,-241000,6655000,,,3363000,,76464000,1,,,,-55338000,-55338000,-55338000,66170000,289812000,,,-56590000,22723000,-50503000,,,201025000,,48689000,,-614000,15578000,2018-01-31,38095000,-1017883000,79938000,,326717000,0.292,,634511000,1325000,-2416000,-5463000,479470000,255734000,304423000,151159000,1011000,94569000,330088000,-614000,Software - Application,Technology,CLDR
712,,,,,,CLDR,2722000,-3949000,1385592000,43247000,-19548000,-64324000,,61319000,28181000,-5662000,,7000,32827000,,,2407000,,,3.0,0.0,-45678000,,727000,-0.1,0.13,-0.23,,33621000,70623000,-43038000,869000,5855000,,,3281000,,71580000,1,,,,-43907000,-43907000,-43907000,130579000,283501000,,,-45678000,27364000,50503000,,,260123000,,51471000,,-832000,17600000,2018-04-30,38925000,-1061790000,77376000,,327842000,0.565,,689158000,2379000,-21986000,-668000,533138000,314710000,366181000,149128000,2640000,103450000,322977000,-832000,Software - Application,Technology,CLDR
713,-0.03615960099750615,0.15892053973013498,0.07510431154381081,-0.1382385730211817,-0.051770019972906506,CLF,,,,,,,,,,,7.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.97,,,,,,,,,,,,2017-09-30,,,,,,,2017-07-27,,,,,,,,,,,,,Industrial Metals & Minerals,Basic Materials,CLF
714,0.26101694915254225,0.06896551724137945,0.020576131687242816,0.04641350210970474,-0.05810763080728081,CLF,102000000,-29500000,3913200000,260800000,-60700000,600000,80500000,-52700000,35600000,,7.02,37700000,538200000,,,21500000,32300000,,0.0,1.0,132100000,,1300000,0.18,-0.14,0.32,,,160200000,13000000,-7600000,52800000,-28900000,300200000,,1689400000,,1,200000,200000,-8900000,53400000,53400000,20600000,119200000,-886100000,,7.48,132100000,105200000,-155900000,-6600000,110900000,181000000,,620000000,3500000,-30800000,974200000,2017-12-31,,-4517200000,24600000,1735900000,,-0.438,2017-10-20,1923300000,-164800000,138900000,-36100000,791100000,417500000,2756400000,566300000,-119100000,698400000,-833300000,-267000000,Industrial Metals & Minerals,Basic Materials,CLF
715,-0.10118406889128095,0.1469780219780219,0.22434017595307898,0.062340966921119456,-0.056665404004981254,CLF,127700000,-76800000,3933900000,1007700000,746900000,-317500000,24300000,39900000,45300000,,7.89,37700000,492300000,,,21400000,-5100000,,1.0,1.0,105300000,,-400000,0.23,0.06,0.17,,,108600000,77300000,-245600000,52300000,-28900000,277300000,,2304200000,,1,200000,200000,713700000,317800000,317800000,322900000,192200000,-496600000,,8.92,105300000,324700000,-22000000,1200000,67400000,181400000,,610200000,-24700000,-39000000,1031800000,2018-03-31,,-4207300000,28000000,2352000000,,0.353,2018-01-25,2953400000,691700000,131200000,-75600000,1544600000,452200000,3397500000,495600000,-28000000,600900000,-444300000,-208600000,Industrial Metals & Minerals,Basic Materials,CLF
716,0.0795795795795795,-0.019099590723055893,-0.14506539833531507,0.001392757660167332,0.07112319230372946,CLF,99500000,-71400000,3918000000,786600000,-221100000,196300000,-193000000,-70900000,-14900000,,7.72,37700000,118500000,,,23900000,-70900000,,1.0,2.0,30700000,,200000,-0.29,-0.07,-0.22,,,61500000,2300000,15700000,49900000,-32400000,406100000,,2308200000,,1,200000,200000,-15300000,-84300000,-84300000,-13400000,97600000,-534900000,,7.34,30700000,370200000,-7000000,,122100000,201200000,,586700000,5700000,-31300000,1030400000,2018-06-30,,-4257600000,25100000,2350700000,,-0.318,2018-04-20,2862900000,-7000000,-142900000,-71400000,1412400000,424900000,3347700000,149300000,-28400000,180000000,-485000000,-183100000,Industrial Metals & Minerals,Basic Materials,CLF
717,-0.06737588652482263,0.011538461538461497,0.11440677966101687,0.10041841004184082,-0.08735709868710949,CLNE,,,,,,,,,,,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-04,,,,,,,,,,,,,Oil & Gas Refining & Marketing,Energy,CLNE
718,-0.41707317073170724,-0.020491803278688492,-0.008298755186721962,-0.03629032258064513,-0.14858738314192954,CLNE,16215000,-13564000,1110158000,45312000,-4647000,238000,2649000,1863000,74165000,1361000,2.06,15000,73325000,,,12964000,,,0.0,1.0,-30435000,,299000,-0.62,-0.49,-0.13,,68082000,8467000,-94932000,-44000,7491000,-4270000,44624000,-329000,225597000,2542000,1,23009000,23009000,-151000,-94141000,-94141000,-94888000,77254000,366985000,,2.13,-30435000,25619000,-13000,8350000,1463000,6487000,,13416000,7046000,-12392000,363773000,2017-12-31,,-655223000,24798000,254844000,151521000,-3.769,2017-11-03,798519000,-164000,443000,-5225000,331012000,93939000,332952000,112227000,-64497000,81792000,442558000,-12392000,Oil & Gas Refining & Marketing,Energy,CLNE
719,-0.42471042471042464,0.03472222222222232,-0.2766990291262136,-0.40160642570281135,-0.03413300636945858,CLNE,17901000,-8778000,1111432000,36081000,-9231000,-17055000,469000,9730000,10492000,11078000,1.44,15000,51141000,,,11609000,,,0.0,2.0,-5538000,,139000,-0.19,-0.08,-0.11,,64328000,38159000,-28419000,269000,3590000,-4285000,35238000,7791000,114406000,30395000,1,22668000,22668000,1023000,-28347000,-28347000,-28688000,83196000,359072000,,1.39,-5538000,21397000,-245000,-8350000,1127000,3432000,,18566000,7046000,-887000,367305000,2018-03-31,,-683570000,23794000,260087000,141462000,-0.727,2018-03-14,791912000,778000,-576000,-9572000,304897000,203300000,342254000,94838000,-22881000,89300000,426990000,-887000,Oil & Gas Refining & Marketing,Energy,CLNE
720,-0.17307692307692313,0.28742514970059885,0.4776632302405497,0.03864734299516903,-0.09252336889714552,CLNE,20266000,-7131000,1113440000,45219000,9888000,-36796000,-2704000,7884000,1844000,2202000,1.96,15000,54796000,,,11572000,,,1.0,2.0,15969000,,-72000,0.08,0.01,0.07,,64328000,47607000,10561000,88000,3217000,-4503000,37792000,13458000,125491000,28927000,1,20919000,20919000,5027000,12222000,12222000,10473000,120597000,372357000,,2.3,15969000,16590000,-455000,,1877000,9671000,,16381000,,-912000,363903000,2018-06-30,,-672641000,18837000,266226000,128129000,0.143,2018-05-11,818755000,5027000,-2349000,7282000,341790000,216062000,357934000,86434000,-5408000,102403000,439902000,-912000,Oil & Gas Refining & Marketing,Energy,CLNE
721,-0.29061884977039143,0.03246339910884766,-0.21906596051998073,-0.28102836879432624,0.05604462762314626,CLR,,,,,,,,,,,34.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-09,,,,,,,,,,,,,Oil & Gas E&P,Energy,CLR
722,-0.0649935649935649,0.18066088840736727,0.2704750801515594,0.03465464039876576,0.029387286543539407,CLR,670966000,-571680000,1396854000,10765000,-6425000,-135443000,-8248000,22896000,20683000,60865000,44.89,3752000,87863000,,,460035000,,,1.0,0.0,86848000,,20000,0.09,0.04,0.05,,,579014000,17391000,6770000,,-74756000,105210000,,6612281000,,1,,,57445000,10621000,10621000,10621000,923566000,4276779000,,45.75,86848000,14910000,-1999000,,11197000,265579000,,1976568000,-8602000,269000,12919202000,2017-12-31,,2875904000,44006000,6614549000,,0.8,2017-11-08,13995087000,57080000,431409000,-494934000,1060975000,1129459000,9718308000,580029000,-69457000,666877000,4276779000,269000,Oil & Gas E&P,Energy,CLR
723,0.1142433234421365,-0.07836605890603088,0.14481707317073167,0.6195317313616759,-0.08181969614646518,CLR,692908000,-494219000,1409326000,43902000,33137000,-175021000,7781000,9002000,-569069000,117844000,48.44,3752000,90588000,,3200000,498674000,,,2.0,0.0,314647000,,-2000,0.41,0.09,0.32,,,874602000,233597000,-608317000,,-75823000,97406000,,6351405000,,1,,,-260560000,841914000,841914000,841914000,1098313000,5131203000,,48.54,314647000,14137000,-1999000,,2603000,473847000,,1386801000,-8423000,307000,12933789000,2018-03-31,,3717818000,61293000,6353691000,,0.28100002,2018-02-22,14199651000,-263395000,731125000,-434591000,1251725000,1330242000,9068448000,650543000,-81050000,965190000,5131203000,307000,Oil & Gas E&P,Energy,CLR
724,0.6056029232643119,0.12034676185619575,0.1869259859535386,0.6294190358467242,-0.02971964054325659,CLR,739932000,-628268000,1405388000,98145000,54243000,38268000,-9763000,48307000,79831000,6259000,63.98,3760000,146842000,,,489343000,,,3.0,0.0,380681000,,-13000,0.68,0.04,0.64,,,903432000,305482000,71536000,,-75894000,107169000,,6163775000,,1,,,-188566000,233946000,233946000,233946000,1060036000,5361221000,,65.0,380681000,13408000,-312000,,8683000,454229000,,1461244000,-10174000,309000,13073054000,2018-06-30,,3951764000,43043000,6166079000,,0.063,2018-05-03,14377517000,-203724000,886191000,-628211000,1291055000,1391277000,9016296000,669593000,-75199000,1050274000,5361221000,309000,Oil & Gas E&P,Energy,CLR
725,0.012816577129700635,-0.015883668903803105,0.005868902439024382,0.09310030646898038,0.020698151739018174,CLX,,,,,,,,,,,134.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.77,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-03,,,,,,,,,,,,,Household & Personal Products,Consumer Defensive,CLX
726,0.05424095984002664,-0.02541785411692221,-0.04122148973251494,-0.035594512195121886,0.011707067512685203,CLX,910000000,-49000000,922000000,468000000,50000000,35000000,-10000000,-89000000,26000000,-7000000,128.02,159000000,827000000,,,40000000,,-108000000,1.0,0.0,300000000,,4000000,1.46,0.04,1.42,,1203000000,673000000,279000000,87000000,720000000,-21000000,462000000,,1787000000,,1,,,5000000,192000000,192000000,192000000,531000000,-1331000000,,128.85,300000000,223000000,-7000000,13000000,2000000,53000000,,845000000,3000000,-524000000,934000000,2017-12-31,32000000,2524000000,338000000,2200000000,,0.027999999,2017-11-01,4600000000,-176000000,258000000,-36000000,1520000000,1376000000,4008000000,1200000000,-21000000,1500000000,592000000,-3013000000,Household & Personal Products,Consumer Defensive,CLX
727,0.16234573014163844,-0.021613330544516418,0.10906504386311555,0.0633477305448209,-0.0694867275710368,CLX,884000000,-40000000,941000000,489000000,21000000,-4000000,-30000000,-24000000,-11000000,1000000,130.91,159000000,807000000,,,41000000,,-109000000,2.0,0.0,247000000,,-4000000,1.77,0.54,1.23,,1202000000,609000000,227000000,-6000000,720000000,-20000000,494000000,,1788000000,,1,,,79000000,233000000,233000000,233000000,536000000,-1162000000,,134.92,247000000,221000000,7000000,2000000,2000000,1000000,,830000000,-6000000,-524000000,935000000,2018-03-31,31000000,2649000000,337000000,2283000000,,0.439,2018-02-02,4758000000,-1000000,64000000,-38000000,1680000000,1380000000,3998000000,1169000000,-20000000,1416000000,760000000,-2989000000,Household & Personal Products,Consumer Defensive,CLX
728,-0.12487826803505897,-0.08976157082748959,-0.17593115124153502,-0.08037471463433843,-0.007044097505798665,CLX,947000000,-37000000,956000000,1174000000,685000000,-60000000,-18000000,49000000,2000000,3000000,116.0,159000000,868000000,,,40000000,,-109000000,3.0,0.0,262000000,,2000000,1.37,0.06,1.31,,1200000000,649000000,242000000,61000000,718000000,-20000000,508000000,,1789000000,,1,,,569000000,181000000,181000000,181000000,595000000,-1081000000,,115.0,262000000,220000000,,-1000000,4000000,,,805000000,-3000000,-525000000,933000000,2018-06-30,32000000,2704000000,358000000,2855000000,,0.046,2018-05-02,5444000000,469000000,252000000,-38000000,2373000000,2013000000,4607000000,1255000000,-20000000,1517000000,837000000,-2982000000,Household & Personal Products,Consumer Defensive,CLX
729,0.7068254695373339,0.00539665407447365,0.11340206185566992,0.0657894736842104,-0.019923407536679195,CMA,,,,,,,,,,,73.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,2017-09-30,,,,,,,2017-07-18,,,,,,,,,,,,,Banks - Regional - US,Financial Services,CMA
730,0.556611570247934,0.06593095642331637,0.031348391512662666,0.11268645694875223,-0.007193317283463497,CMA,57819000000,-16000000,2112000000,6204000000,573000000,,,0,-80000000,45000000,74.8,1141000000,0,,,31000000,,-47000000,1.0,0.0,0,,,1.26,0.06,1.2,,635000000,797000000,334000000,108000000,8000000,,6000000,29000000,4637000000,12345000000,1,,,-532000000,226000000,224000000,226000000,,7391000000,,76.03,358000000,48497000000,876000000,15000000,3735000000,44000000,,220000000,29000000,-359000000,467000000,2017-12-31,,7746000000,410000000,5240000000,,0.05,2017-10-17,72017000000,166000000,202000000,205000000,10065000000,59126000000,63983000000,439000000,-24000000,797000000,8034000000,-2965000000,Banks - Regional - US,Financial Services,CMA
731,0.34412019647500736,0.09704044334394535,0.2269550309903734,0.2528952329652572,0.008028732310438031,CMA,57903000000,-26000000,2122000000,5273000000,-359000000,,,0,45000000,70000000,93.79,1141000000,0,,,30000000,,-52000000,2.0,0.0,0,,,1.26,0.05,1.21,,635000000,813000000,330000000,218000000,8000000,,5000000,38000000,4622000000,12336000000,1,,,-499000000,112000000,112000000,112000000,,7320000000,,92.88,357000000,48546000000,27000000,26000000,4156000000,40000000,,429000000,31000000,-451000000,466000000,2018-03-31,,7887000000,425000000,4734000000,,0.040999997,2018-01-16,71567000000,-660000000,245000000,56000000,9576000000,58553000000,63604000000,456000000,-27000000,813000000,7963000000,-3187000000,Banks - Regional - US,Financial Services,CMA
732,0.473853703419721,-0.02860319385486154,0.03299656061908851,0.26744032704734266,-0.03569348987187829,CMA,57635000000,-20000000,2134000000,6836000000,991000000,,,0,94000000,-22000000,92.74,1141000000,0,,,31000000,,-53000000,3.0,0.0,0,,,1.59,0.06,1.53,,635000000,781000000,335000000,54000000,7000000,,5000000,8000000,5594000000,12011000000,1,,,1038000000,281000000,279000000,281000000,,7358000000,,94.6,367000000,48542000000,-77000000,-37000000,3708000000,42000000,,215000000,12000000,-553000000,468000000,2018-06-30,,8110000000,402000000,5767000000,,0.039,2018-04-17,72335000000,780000000,358000000,-147000000,10672000000,58526000000,64335000000,414000000,-32000000,781000000,8000000000,-3385000000,Banks - Regional - US,Financial Services,CMA
733,0.01276595744680864,0.10185185185185186,0.04938271604938271,0.21304791029561665,-0.1434241020886151,CMCM,,,,,,,,,,,10.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-22,,,,,,,,,,,,,Software - Application,Technology,CMCM
734,0.020754716981132182,0.259604190919674,0.04946653734238593,0.0009250693802034249,0.1680488975072361,CMCM,167209000,,2814201000,1652868000,,,,0,,,12.8,233000,399664000,115545000,,,,,1.0,0.0,132334000,,,0.16,0.08,0.08,,922988000,795023000,152174000,7767000,157335000,,,,84167000,1125678000,1,526301000,526301000,,139680000,139680000,144407000,580731000,2228254000,,12.82,132334000,148152000,,,651657000,171567000,,145660000,-9739000,135210000,95021000,2017-12-31,174646000,537924000,497782000,462032000,630185000,1.0,2017-11-21,5964615000,,,,3515441000,1899910000,2129737000,1062353000,19840000,1194687000,3308577000,-43781000,Software - Application,Technology,CMCM
735,-0.06656465187452187,-0.12857142857142867,0.09123434704830058,0.26951092611862637,0.07802301499001245,CMCM,164537000,,2644043000,2317488000,,,,0,,,13.19,229000,347223000,57642000,,,,,2.0,0.0,260694000,,,1.07,0.89,0.18,,634157000,1040583000,1107609000,40259000,70225000,,26761000,,,1152690000,1,861849000,861849000,,1047086000,1033635000,1067350000,1321315000,3588979000,,12.9,260694000,105824000,,,313156000,365471000,,127967000,92853000,84206000,89137000,2018-03-31,151867000,1564883000,535169000,336304000,1395694000,4.944,2018-03-19,7448931000,,,,5396898000,2165754000,2293721000,1127112000,846915000,1387806000,4293361000,84206000,Software - Application,Technology,CMCM
736,0.1880424300867889,-0.02608695652173909,-0.10789283128167992,0.16666666666666674,0.0,CMCM,174520000,,2656818000,1580591000,,,,0,,,12.32,230000,391182000,65267000,,,,,2.0,1.0,136361000,,,0.07,0.0,0.07,,615947000,753915000,79945000,5042000,67548000,,,,,1130630000,1,875516000,875516000,,69997000,69997000,74903000,632859000,3562407000,,11.89,136361000,115435000,,,891062000,101515000,,127233000,-11679000,-48983000,81468000,2018-06-30,147278000,1637837000,481955000,,1765758000,0.0,2018-05-21,6881298000,,,,4870270000,1632647000,1759880000,1008736000,-56416000,1145097000,4245902000,-48983000,Software - Application,Technology,CMCM
737,-0.4142601964870497,0.002547770700636942,0.014436710492395033,-0.46418845315904134,0.0020309730261235492,CMCSA,,,,,,,,,,,39.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.15,,,,,,,,,,,,2017-09-30,,,,,,,2017-07-27,,,,,,,,,,,,,Pay TV,Communication Services,CMCSA
738,-0.42916924984500926,-0.044121463794445925,-0.06593963986812079,-0.06971457438747175,-0.015321777162162823,CMCSA,6976000000,-2434000000,37529000000,4114000000,1421000000,10000000,,127000000,46000000,-266000000,36.27,55000000,6077000000,,,2580000000,,-743000000,1.0,0.0,4600000000,,,0.52,0.02,0.5,,36752000000,14906000000,4096000000,1413000000,78097000000,-766000000,,-176000000,59720000000,6695000000,1,2189000000,2189000000,1331000000,2650000000,2650000000,2683000000,7915000000,-59422000000,,35.89,4600000000,9941000000,-38000000,580000000,3931000000,3383000000,,46516000000,,381000000,37856000000,2017-12-31,,24979000000,7726000000,64961000000,,0.04,2017-10-26,185301000000,-1186000000,5147000000,-2540000000,15960000000,21449000000,127685000000,16383000000,-504000000,20983000000,55427000000,-7136000000,Pay TV,Communication Services,CMCSA
739,-0.42069342069342075,0.03994119088458703,0.14024717893605576,0.07524702305548514,0.01287621676240786,CMCSA,6926000000,-2711000000,37497000000,3428000000,-686000000,-916000000,,198000000,-11102000000,-367000000,42.99,55000000,6892000000,,,2644000000,,-736000000,2.0,0.0,3857000000,,,0.49,0.02,0.47,,36780000000,15023000000,3422000000,-11613000000,78143000000,-807000000,,-348000000,59100000000,6931000000,1,2200000000,2200000000,-435000000,14985000000,14985000000,15035000000,8546000000,-46317000000,,42.7,3857000000,10565000000,-57000000,-65000000,4077000000,3235000000,,35160000000,,379000000,38470000000,2018-03-31,,38192000000,8522000000,64556000000,9000000,0.043,2018-01-24,186949000000,-2451000000,5442000000,-3677000000,16060000000,21561000000,116143000000,18058000000,-435000000,21915000000,68606000000,-7138000000,Pay TV,Communication Services,CMCSA
740,-0.12259931596948159,-0.005664877757900921,-0.21418473138548533,-0.10397635679742068,0.026920720534341008,CMCSA,7349000000,-1973000000,37375000000,6030000000,2606000000,85000000,,200000000,647000000,-1175000000,34.26,55000000,7429000000,,929000000,2599000000,,-738000000,3.0,0.0,4645000000,,,0.62,0.03,0.59,,37147000000,15362000000,3994000000,818000000,77704000000,-777000000,,-139000000,63678000000,7095000000,1,2582000000,2582000000,1876000000,3118000000,3118000000,3176000000,8759000000,-45369000000,,33.18,4645000000,11109000000,15000000,387000000,3964000000,3237000000,,35955000000,,608000000,39068000000,2018-06-30,,38961000000,8118000000,66717000000,,0.051,2018-04-25,190876000000,-576000000,5474000000,-2292000000,18753000000,19179000000,118812000000,18146000000,-651000000,22791000000,69482000000,-6909000000,Pay TV,Communication Services,CMCSA
741,0.19933489827856032,-0.02091983391887564,0.05126886145404663,0.018100298904018652,0.009496439209177131,CME,,,,,,,,,,,123.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.65,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-01,,,,,,,,,,,,,Financial Exchanges,Financial Services,CME
742,0.2953643665924708,-0.005054634653980594,0.10291694133157536,0.16269979152189018,0.020337177170328145,CME,36100000,-15400000,17874600000,1631100000,268800000,26800000,,10700000,109600000,-11600000,136.6,3400000,0,,,50700000,,-223500000,1.0,0.0,567900000,,,1.19,0.03,1.16,,7569000000,890800000,607300000,298700000,19545300000,-29100000,,11400000,2232600000,,1,,,1187200000,308600000,308600000,308600000,390300000,-6250400000,,134.6,567900000,1427300000,12100000,,47283100000,47186900000,,8003500000,18300000,12100000,388900000,2017-12-31,,2973800000,253900000,2232600000,88000000,0.025999999,2017-10-26,78323000000,-234400000,507200000,-4000000,49392500000,47223000000,57459100000,322900000,39400000,890800000,20863900000,12100000,Financial Exchanges,Financial Services,CME
743,0.2675916749256688,0.06001795704123203,0.12761736830504722,0.23984166733984957,0.034767738845793525,CME,31300000,-18200000,,1903600000,-627700000,-85000000,,0,17700000,-16700000,158.91,22411800000,0,,,51800000,,-1424800000,2.0,0.0,537300000,,,1.12,0.03,1.09,,7569000000,900000000,574700000,-2364500000,19521600000,-29100000,,800000,2233100000,,1,,,1187200000,2939200000,2939200000,2939200000,359700000,-4678800000,,155.4,537300000,1394400000,-29700000,,44553100000,45641600000,,5473400000,50800000,,399700000,2018-03-31,,,260300000,2233100000,90100000,0.027999999,2018-02-01,75791200000,-1435300000,825000000,-17400000,46906500000,45672900000,53379400000,362700000,37400000,900000000,22411800000,,Financial Exchanges,Financial Services,CME
744,0.343004835751209,0.013081761006289438,0.03929285760371637,0.1966421514003418,-0.010170742527186917,CME,25000000,-18200000,17904100000,784600000,-627700000,-85000000,,-6400000,17700000,-16700000,159.45,3400000,0,,,51800000,,-1424800000,3.0,0.0,740900000,,,1.86,0.03,1.83,,7569000000,1109000000,788700000,189900000,19497900000,-30100000,,800000,2233500000,,1,,,1187200000,598800000,598800000,598800000,444100000,-4294100000,,159.89,740900000,1410400000,-14700000,,39735700000,39420300000,,5467700000,26000000,19900000,387200000,2018-06-30,,4845400000,290300000,2233500000,90400000,0.016,2018-04-26,69919300000,-1435300000,825000000,-17400000,41054800000,39445300000,47146500000,368100000,47800000,1109000000,22772800000,19900000,Financial Exchanges,Financial Services,CME
745,-0.21040949447363644,-0.15790236479142006,-0.2610225538409361,-0.16574136115631277,-0.023273735558131444,CMG,,,,,,,,,,,340.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.35,,,,,,,,,,,,2017-09-30,,,,,,,2017-07-26,,,,,,,,,,,,,Restaurants,Consumer Cyclical,CMG
746,-0.21543486149752022,0.015945615738855334,-0.04785672342924252,-0.32855752707095387,-0.1576154066945298,CMG,86705000,-51791000,1294315000,113480000,-61657000,1105000,-2493000,6500000,19094000,66180000,277.01,359000,784628000,,,41546000,,,0.0,1.0,37614000,,801000,1.33,-0.3,1.63,,21939000,343446000,32142000,12532000,,,21634000,-40162000,,,1,,,,19610000,19610000,19610000,36856000,1365187000,,283.33,37614000,54716000,-22000,,,,,353849000,162312000,-3645000,1331786000,2017-12-31,,2353271000,99182000,,434877000,-0.184,2017-10-25,2064377000,-105757000,135252000,-91953000,655936000,323402000,677251000,1090460000,-5472000,1128074000,1387126000,-2260819000,Restaurants,Consumer Cyclical,CMG
747,-0.23069339467630623,-0.044399786479103365,0.11260190838299278,-0.10346148180880843,-0.11153881172893007,CMG,82028000,-51271000,1305090000,184569000,71089000,-16617000,1773000,-3863000,7229000,10877000,272.21,359000,769992000,,,41442000,,,1.0,1.0,63391000,,125000,1.34,0.02,1.32,,21939000,340108000,61466000,17673000,,,19860000,110283000,,,1,,,,43793000,43793000,43793000,49806000,1342506000,,273.64,63391000,55852000,-22000,,,93645000,,357354000,68693000,-3659000,1338366000,2018-03-31,,2397064000,164005000,,324382000,0.015,2018-02-07,2045692000,-76319000,88271000,59012000,629535000,323893000,681247000,1046709000,-1925000,1110100000,1364445000,-2338068000,Restaurants,Consumer Cyclical,CMG
748,-0.2803120230625742,0.051275699777062256,0.030315904470002764,0.05951006397253855,0.21865659137161023,CMG,99001000,-57524000,1317238000,231838000,47171000,13767000,2451000,17242000,22319000,20964000,422.5,359000,776034000,,,46915000,,,2.0,1.0,97667000,,-24000,2.13,0.56,1.57,,21939000,372363000,94202000,34756000,,,17404000,-23749000,,49375000,1,,,,59446000,59446000,59446000,26691000,1342106000,,388.33,97667000,51974000,-22000,,,87011000,,366079000,148069000,-3628000,1343717000,2018-06-30,,2456510000,77063000,,298764000,0.357,2018-04-26,2097444000,-72648000,201116000,-81273000,630439000,367320000,733399000,1050730000,-3465000,1148397000,1364045000,-2410062000,Restaurants,Consumer Cyclical,CMG
749,0.36759794738128226,0.03501417827641484,0.10949580387233193,0.14209917692673968,-0.04719524851658473,CMI,,,,,,,,,,,160.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.27,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-01,,,,,,,,,,,,,Diversified Industrials,Industrials,CMI
750,0.4243405465171377,0.06508002126026091,0.12606143856143848,0.12325610363726947,-0.019427870800357194,CMI,,,,,,,,,,,176.88,,,,,,,,1.0,0.0,,,,2.71,0.25,2.46,,,,,,,,,,,,,,,,,,,,,,176.56,,,,,,,,,,,,2017-12-31,,,,,,0.102,2017-10-31,,,,,,,,,,,,,Diversified Industrials,Industrials,CMI
751,0.2189159743973852,-0.01350159814835239,0.03300825206301572,0.11769480519480524,-0.02362759699254261,CMI,2579000000,-224000000,1654000000,1369000000,79000000,214000000,-6000000,72000000,619000000,31000000,174.83,556000000,4102000000,306000000,,149000000,,-179000000,2.0,0.0,546000000,,13000000,3.03,0.36,2.67,,1082000000,1374000000,596000000,905000000,973000000,-24000000,3166000000,-35000000,1588000000,1156000000,1,905000000,905000000,-243000000,-274000000,-274000000,-309000000,3770000000,5204000000,,173.6,546000000,2009000000,8000000,71000000,,954000000,,2646000000,-12000000,-1510000000,3927000000,2018-03-31,207000000,11464000000,633000000,2006000000,198000000,0.135,2018-02-06,18075000000,-474000000,806000000,-266000000,8928000000,5677000000,9911000000,4930000000,50000000,5476000000,7259000000,-6415000000,Diversified Industrials,Industrials,CMI
