,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
TWLO,1.7253833,0.18035269,,,2.0,-0.278,,9.0,4.414,,9.0,80.66,7.197,1534291200,98.47,,,-77713000,-0.15774,-95.52,15.068,7423178240,USD,,73525142,0.15,537.73334,32002376,1119.0,,,0.53151,216125000,0.02854,0.73682,Software - Application,,,1514678400,,,,1,86400,,,1530316800,-90107000,1577750400,14,20014000,-0.18062,10.0,133.32,2,18.273676,,-0.18290001,-0.18290001,7.019,buy,1.6,-0.07812,-0.22875999,0.541,5.234,,Technology,10.0,76857104,0.0521,5077144,1531440000,5369935,0.0712,1.87,90.0,33.36,76.88,82.0,,,794646016,8.155,423099008,492648000,-0.957,,
TWTR,1.1405406,0.18035269,,,2.0,0.56468,,7.0,7.388,,8.0,35.18,11.003,1534291200,48.398,,,586065984,0.21733,40.424,8.785,23690948608,USD,,681915462,0.79,44.531643,558792640,3500.0,,,0.67344004,1582457000,0.10912,0.65746003,Internet Content & Information,,,1514678400,,,,1,86400,,,1530316800,231098000,1577750400,35,1001867008,0.10744,7.0,1.57,2,4.761776,,0.0857,0.0857,10.558,hold,3.0,0.02289,0.04487,0.238,3.621,,Technology,6.0,754950016,0.0721,54655594,1531440000,47088911,0.0774,1.71,48.0,23.0,33.87,33.0,,,5661114880,7.508,2696185088,2696604928,0.309,,
UA,0.21895015,0.18035269,,,1.0,-0.445,,10.0,4.325,,6.0,18.97,1.914,1534291200,40.51,,,328968992,0.06418,27.523,1.766,9054137344,USD,,372360896,0.34,55.794113,265144752,6900.0,,,0.44834998,2243800000,0.15526,0.66977,Apparel Manufacturing,,,1514678400,1466380800,1/1,,1,86400,,,1530316800,-159467008,1577750400,2,440816992,0.02874,10.0,19.04,2,4.386127,,-0.03111,-0.03111,0.692,hold,3.0,0.02264,-0.080790006,0.077,11.578,,Consumer Cyclical,10.0,224424000,0.0419,21076343,1531440000,23643844,,6.78,16.0,10.0,13.0,13.0,,,196879008,0.442,779369984,5125746176,-0.36,,
UA,0.21895015,0.18035269,,,1.0,-0.445,,10.0,4.325,,6.0,18.97,1.914,1534291200,40.51,,,328968992,0.06418,27.523,1.766,9054137344,USD,,372360896,0.34,55.794113,265144752,6900.0,,,0.44834998,2243800000,0.15526,0.66977,Apparel Manufacturing,,,1514678400,1466380800,1/1,,1,86400,,,1530316800,-159467008,1577750400,2,440816992,0.02874,10.0,19.04,2,4.386127,,-0.03111,-0.03111,0.692,hold,3.0,0.02264,-0.080790006,0.077,11.578,,Consumer Cyclical,10.0,224424000,0.0419,21076343,1531440000,23643844,,6.78,16.0,10.0,13.0,13.0,,,196879008,0.442,779369984,5125746176,-0.36,,
UA,0.21895015,0.18035269,,,1.0,-0.445,,10.0,4.325,,6.0,18.97,1.914,1534291200,40.51,,,328968992,0.06418,27.523,1.766,9054137344,USD,,372360896,0.34,55.794113,265144752,6900.0,,,0.44834998,2243800000,0.15526,0.66977,Apparel Manufacturing,,,1514678400,1466380800,1/1,,1,86400,,,1530316800,-159467008,1577750400,2,440816992,0.02874,10.0,19.04,2,4.386127,,-0.03111,-0.03111,0.692,hold,3.0,0.02264,-0.080790006,0.077,11.578,,Consumer Cyclical,10.0,224424000,0.0419,21076343,1531440000,23643844,,6.78,16.0,10.0,13.0,13.0,,,196879008,0.442,779369984,5125746176,-0.36,,
UAA,0.23329353,0.18035269,,,1.0,-0.443843,,10.0,4.325,,6.0,20.45,1.914,1534291200,40.51,,,328968992,0.06418,29.727,1.908,9779388416,USD,,372360896,0.33,61.969696,265144752,6900.0,,,0.44834998,2243800000,0.00343,0.88108003,Apparel Manufacturing,,,1514678400,1460073600,2/1,,1,86400,,,1530316800,-159467008,1577750400,27,440816992,0.02874,10.0,3.41,2,4.728324,,-0.03111,-0.03111,0.692,hold,3.1,0.02264,-0.080790006,0.077,11.578,,Consumer Cyclical,10.0,186066000,0.1025,45611693,1531440000,54281174,0.28079998,9.07,30.0,8.0,19.07,20.0,,,196879008,0.442,779369984,5125746176,-0.36,,
UIS,1.4342105,0.18035269,,,1.0,1.148588,,1.0,-25.003,,10.0,18.6,1.495,1534291200,,,,270800000,0.09717,3.837,0.373,1039143872,USD,,50187278,1.81,10.276243,206824992,20500.0,,,0.23219,578300000,0.01766,1.18007,Information Technology Services,,,1514678400,1256515200,1/10,,1,86400,,,1530316800,53800000,1577750400,2,194700000,0.082279995,5.0,1.09,2,,,0.019299999,0.019299999,1.327,buy,2.5,0.06112,,0.002,55.002,,Technology,3.0,51013200,0.1925,9819762,1531440000,9587611,0.33330002,10.42,16.0,13.0,14.5,14.5,,,584300032,11.454,648300032,2786899968,1.021,,
UNM,-0.22740656,0.18035269,,,1.0,1.412823,,1.0,43.197,,1.0,36.88,8.481,1534291200,33.928,0.206,0.165,1670300032,0.1459,5.814,0.848,9711206400,USD,,217891712,5.42,6.804428,505300000,9400.0,,,0.2887,3271200000,0.0043599997,0.97063005,Insurance - Life,,,1514678400,865296000,2/1,,1,86400,,,1530316800,1078200064,1577750400,12,1196300032,0.13721,2.0,0.8,2,0.85376304,,0.09418,0.09418,3.138,hold,2.9,0.01561,0.114930004,0.024,51.351,,Financial Services,7.0,218704992,0.0255,5577656,1531440000,4482043,0.028499998,3.24,55.0,37.0,45.5,44.0,,,1533400064,7.011,3204999936,11448200192,4.82,,
UNM,-0.22740656,0.18035269,,,1.0,1.412823,,1.0,43.197,,1.0,36.88,8.481,1534291200,33.928,0.206,0.165,1670300032,0.1459,5.814,0.848,9711206400,USD,,217891712,5.42,6.804428,505300000,9400.0,,,0.2887,3271200000,0.0043599997,0.97063005,Insurance - Life,,,1514678400,865296000,2/1,,1,86400,,,1530316800,1078200064,1577750400,12,1196300032,0.13721,2.0,0.8,2,0.85376304,,0.09418,0.09418,3.138,hold,2.9,0.01561,0.114930004,0.024,51.351,,Financial Services,7.0,218704992,0.0255,5577656,1531440000,4482043,0.028499998,3.24,55.0,37.0,45.5,44.0,,,1533400064,7.011,3204999936,11448200192,4.82,,
UNM,-0.22740656,0.18035269,,,1.0,1.412823,,1.0,43.197,,1.0,36.88,8.481,1534291200,33.928,0.206,0.165,1670300032,0.1459,5.814,0.848,9711206400,USD,,217891712,5.42,6.804428,505300000,9400.0,,,0.2887,3271200000,0.0043599997,0.97063005,Insurance - Life,,,1514678400,865296000,2/1,,1,86400,,,1530316800,1078200064,1577750400,12,1196300032,0.13721,2.0,0.8,2,0.85376304,,0.09418,0.09418,3.138,hold,2.9,0.01561,0.114930004,0.024,51.351,,Financial Services,7.0,218704992,0.0255,5577656,1531440000,4482043,0.028499998,3.24,55.0,37.0,45.5,44.0,,,1533400064,7.011,3204999936,11448200192,4.82,,
UNM,-0.22740656,0.18035269,,,1.0,1.412823,,1.0,43.197,,1.0,36.88,8.481,1534291200,33.928,0.206,0.165,1670300032,0.1459,5.814,0.848,9711206400,USD,,217891712,5.42,6.804428,505300000,9400.0,,,0.2887,3271200000,0.0043599997,0.97063005,Insurance - Life,,,1514678400,865296000,2/1,,1,86400,,,1530316800,1078200064,1577750400,12,1196300032,0.13721,2.0,0.8,2,0.85376304,,0.09418,0.09418,3.138,hold,2.9,0.01561,0.114930004,0.024,51.351,,Financial Services,7.0,218704992,0.0255,5577656,1531440000,4482043,0.028499998,3.24,55.0,37.0,45.5,44.0,,,1533400064,7.011,3204999936,11448200192,4.82,,
UPS,0.07838833,0.18035269,,,1.0,0.982327,,5.0,2.704,,4.0,122.88,1.208,1534291200,966.511,0.082,0.073,9735000064,0.14107999,12.692,1.791,123552350208,USD,,693317395,7.93,15.495586,1641624960,238830.0,,,0.21761999,14850000000,8.9999994e-05,0.69254994,Integrated Shipping & Logistics,,,1514678400,,,,1,86400,,,1530316800,5190000128,1577750400,21,6057999872,0.10769,10.0,1.49,2,45.443787,,0.07521,0.07521,1.119,buy,2.5,0.10935,2.8595002,0.096,79.544,,Industrials,10.0,693388992,0.011,9441804,1531440000,9180293,0.0137,3.83,144.0,92.0,127.38,128.0,,,4940000256,5.742,22770999296,69004001280,5.949,,
URBN,1.0736167,0.18035269,,,1.0,0.596998,,9.0,13.251,,9.0,46.48,2.795,1534291200,,0.91,0.859,467863008,0.122159995,9.27,1.132,4337048576,USD,,82645015,2.87,16.195122,,9660.0,,,0.33584,1186917000,0.35974997,0.81299,Apparel Stores,,,1517356800,1127692800,2/1,,1,86400,,,1532995200,180479008,1580428800,17,,0.090299994,6.0,1.01,2,3.5076597,,0.047119997,0.047119997,1.615,hold,2.6,0.10592,0.13114001,0.137,35.207,,Consumer Cyclical,1.0,108951000,0.123900004,13495193,1531440000,12290199,0.1834,9.42,60.0,39.0,51.0,52.0,,,603892992,5.543,0,3830034944,1.639,,
URI,0.31564367,0.18035269,,,1.0,2.690801,,1.0,38.169,,6.0,155.87,0.676,1534291200,284.007,0.939,0.915,2160999936,0.29549998,10.104,2.986,21834000384,USD,,82451219,17.81,8.751824,940875008,14800.0,,,0.42718,2851000000,0.00461,0.89757,Rental & Leasing Services,,,1514678400,,,,1,86400,,,1530316800,1548999936,1577750400,12,2550000128,0.25844,2.0,0.86,2,4.0836806,,0.21181,0.21181,0.592,buy,2.1,0.08321,0.60602003,0.184,86.798,,Industrials,4.0,82748304,0.0372,3079652,1531440000,3521159,0.0414,2.33,214.0,130.0,188.42,195.0,,,117000000,1.414,8986000384,7312999936,18.175,,
USB,0.062315702,0.18035269,,,1.0,1.008781,,4.0,27.021,,10.0,54.11,,1534291200,,0.201,0.167,,0.0,,6.412,131376594944,USD,,1523808736,4.36,12.41055,,74000.0,,,0.0,20038000000,0.00135,0.75988996,Banks - Regional - US,,,1514678400,983232000,1265/1000,,1,86400,,,1530316800,6370999808,1577750400,23,6382000128,0.38455,8.0,1.95,2,2.0025165,,0.32554,0.32554,,hold,2.6,0.01447,0.13497,0.049,12.373,,Financial Services,4.0,1629040000,0.0088,14274247,1531440000,14143072,0.0087,2.06,63.0,53.0,57.15,57.0,,,20024000512,12.292,56319000576,20489000960,3.831,,
USCR,-0.3900754,0.18035269,,,10.0,0.821771,,6.0,17.978,,6.0,48.2,1.411,1534291200,236.173,,,163444000,0.11446,9.487,1.086,1550583296,USD,,15661883,5.33,9.043152,-21316500,3070.0,,,0.19966,281321000,0.047859997,1.2189499,Building Materials,,,1514678400,,,,1,86400,,,1530316800,33716000,1577750400,7,89532000,0.05962,8.0,-1.05,2,2.6810546,,0.02338,0.02338,1.149,buy,1.6,0.04123,0.12958,0.186,87.415,,Basic Materials,4.0,16810400,0.2184,3673139,1531440000,4035451,0.2624,9.17,95.0,68.0,77.57,73.0,,,21511000,1.306,750553984,1427966976,2.007,,
UTX,0.19224882,0.18035269,,,1.0,1.132886,,4.0,39.676,,1.0,131.7,1.458,1534291200,84.565,0.422,0.423,10535000064,0.16805,11.863,1.994,124979609600,USD,,703078605,7.83,16.819923,5504625152,204700.0,,,0.26383,16003000000,0.00079,0.83866,Aerospace & Defense,,,1514678400,1118620800,2/1,,1,86400,,,1530316800,5072000000,1577750400,17,5047000064,0.13178,1.0,2.1,2,3.319387,,0.08091,0.08091,1.05,buy,2.1,0.052589998,0.16950001,0.093,79.398,,Industrials,5.0,800092992,0.0215,17165728,1531440000,14525557,0.0242,4.68,195.0,111.0,152.12,156.0,,,11068000256,14.001,28309000192,62689001472,6.351,,
V,0.42452192,0.18035269,,,1.0,0.971877,,2.0,12.514,,1.0,146.89,1.691,1534291200,49.904,0.162,0.131,13674000384,0.68267,24.623,16.809,336691232768,USD,,1764774203,5.32,27.6109,10252000256,,,,0.9668,17738000000,0.0011100001,0.94341004,Credit Services,,,1506729600,1426723200,4/1,,1,86400,,,1530316800,9264000000,1569801600,33,11985999872,0.6671,1.0,1.67,2,11.738053,,0.47908002,0.47908002,1.348,buy,1.8,0.12637,0.29408002,0.148,8.881,,Financial Services,3.0,1776659968,0.012999999,29732000,1531440000,28213960,0.0164,4.08,178.0,141.0,159.76,160.0,,,11900999680,5.349,16627000320,20029999104,4.096,,
VAC,0.055001378,0.18035269,,,1.0,1.693776,,2.0,40.104,,4.0,119.0,7.246,1534291200,125.021,-0.773,-0.777,257452000,0.18501,15.599,2.886,4016092672,USD,,22156695,8.73,13.631158,73598496,11000.0,,,0.55885,1214454000,0.19349001,0.91855,Resorts & Casinos,,,1514678400,1278633600,2/1,,1,86400,,,1530316800,197444000,1577750400,9,186495008,0.16871999,5.0,0.81,2,2.9672852,,0.14189,0.14189,1.685,buy,1.7,0.05345,0.19409999,0.042,51.944,,Consumer Cyclical,9.0,26572500,0.188,4996598,1531440000,4762238,0.21530001,18.26,158.0,134.0,148.11,147.0,,,547667008,20.61,1332275968,1391527040,7.207,,
VALE,0.15729344,0.18035269,,,9.0,1.997617,,7.0,8.191,,4.0,13.2,1.684,1534291200,50.064,4.1,4.1,13646887936,0.44085997,6.205,2.735,84677607424,BRL,,3061807239,1.61,8.198757,8790669312,,,,0.38463002,,0.00086000003,0.20983,Industrial Metals & Minerals,,,1514678400,1189641600,2/1,,1,86400,,,1530316800,4568266752,1577750400,21,10382448640,0.34219003,10.0,0.49,2,1.6115248,,0.12836,0.12836,1.066,buy,2.2,0.07565,0.11408,0.337,5.956,,Basic Materials,10.0,5197429760,0.009,55084008,1531440000,70637781,,2.24,19.0,8.5,15.47,15.5,,,6515979776,1.254,21789691904,30955182080,0.764,,
VC,-0.012651563,0.18035269,,,1.0,0.951487,,1.0,17.2,,2.0,110.39,1.9,1534291200,61.364,-0.173,-0.222,284000000,0.09062,11.709,1.061,3325225984,USD,,29267362,7.34,15.039509,28875000,10000.0,,,0.13688,436000000,0.0032,1.06839,Auto Parts,,,1514678400,,,,1,86400,,,1530316800,158000000,1577750400,12,258000000,0.06509,1.0,1.14,2,6.418023,,0.05361,0.05361,1.535,hold,2.6,0.05955,0.26041,-0.021,102.418,,Consumer Cyclical,1.0,29364600,0.0727,2133671,1531440000,2287231,0.081499994,3.32,175.0,98.0,135.67,136.5,,,525000000,17.879,378000000,3134000128,5.405,,
VEEV,0.7608992,0.18035269,,,2.0,1.081303,,3.0,7.307,,9.0,104.36,3.911,1534291200,,0.28,0.329,184987008,0.24239999,74.887,18.152,13853118464,USD,,120409075,1.72,60.67442,187678496,2171.0,,,0.6966,474132000,0.00787,0.91528,Health Information Services,,,1517356800,,,,1,86400,,,1532995200,160964000,1580428800,13,271068000,0.22358999,9.0,3.57,2,14.282195,,0.21091999,0.21091999,3.859,buy,1.9,0.08886,0.17718,0.258,5.364,,Technology,10.0,120613000,0.0274,3928090,1531440000,3939650,0.037,5.37,105.0,83.0,96.46,99.0,,,1010425024,7.029,0,763160000,1.041,,
VEEV,0.7608992,0.18035269,,,2.0,1.081303,,3.0,7.307,,9.0,104.36,3.911,1534291200,,0.28,0.329,184987008,0.24239999,74.887,18.152,13853118464,USD,,120409075,1.72,60.67442,187678496,2171.0,,,0.6966,474132000,0.00787,0.91528,Health Information Services,,,1517356800,,,,1,86400,,,1532995200,160964000,1580428800,13,271068000,0.22358999,9.0,3.57,2,14.282195,,0.21091999,0.21091999,3.859,buy,1.9,0.08886,0.17718,0.258,5.364,,Technology,10.0,120613000,0.0274,3928090,1531440000,3939650,0.037,5.37,105.0,83.0,96.46,99.0,,,1010425024,7.029,0,763160000,1.041,,
VEEV,0.7608992,0.18035269,,,2.0,1.081303,,3.0,7.307,,9.0,104.36,3.911,1534291200,,0.28,0.329,184987008,0.24239999,74.887,18.152,13853118464,USD,,120409075,1.72,60.67442,187678496,2171.0,,,0.6966,474132000,0.00787,0.91528,Health Information Services,,,1517356800,,,,1,86400,,,1532995200,160964000,1580428800,13,271068000,0.22358999,9.0,3.57,2,14.282195,,0.21091999,0.21091999,3.859,buy,1.9,0.08886,0.17718,0.258,5.364,,Technology,10.0,120613000,0.0274,3928090,1531440000,3939650,0.037,5.37,105.0,83.0,96.46,99.0,,,1010425024,7.029,0,763160000,1.041,,
VMC,-0.050702512,0.18035269,,,2.0,0.848372,,4.0,37.958,,1.0,110.8,1.458,1534291200,62.481,0.339,0.329,1003358016,0.24313,17.856,4.341,17915748352,USD,,131855512,5.31,20.866291,157197376,8287.0,,,0.25076,1000561000,0.00238,0.99544996,Building Materials,,,1514678400,921110400,3/1,,1,86400,,,1530316800,651816000,1577750400,12,765216000,0.16444999,4.0,0.87,2,2.919016,,0.15720001,0.15720001,0.854,buy,1.6,0.04303,0.13547,0.164,31.138,,Basic Materials,7.0,132268000,0.041199997,5451532,1531440000,6046630,0.0461,3.73,164.0,120.0,139.75,139.5,,,55059000,0.416,3136929024,4126830080,4.821,,
VMC,-0.050702512,0.18035269,,,2.0,0.848372,,4.0,37.958,,1.0,110.8,1.458,1534291200,62.481,0.339,0.329,1003358016,0.24313,17.856,4.341,17915748352,USD,,131855512,5.31,20.866291,157197376,8287.0,,,0.25076,1000561000,0.00238,0.99544996,Building Materials,,,1514678400,921110400,3/1,,1,86400,,,1530316800,651816000,1577750400,12,765216000,0.16444999,4.0,0.87,2,2.919016,,0.15720001,0.15720001,0.854,buy,1.6,0.04303,0.13547,0.164,31.138,,Basic Materials,7.0,132268000,0.041199997,5451532,1531440000,6046630,0.0461,3.73,164.0,120.0,139.75,139.5,,,55059000,0.416,3136929024,4126830080,4.821,,
VMC,-0.050702512,0.18035269,,,2.0,0.848372,,4.0,37.958,,1.0,110.8,1.458,1534291200,62.481,0.339,0.329,1003358016,0.24313,17.856,4.341,17915748352,USD,,131855512,5.31,20.866291,157197376,8287.0,,,0.25076,1000561000,0.00238,0.99544996,Building Materials,,,1514678400,921110400,3/1,,1,86400,,,1530316800,651816000,1577750400,12,765216000,0.16444999,4.0,0.87,2,2.919016,,0.15720001,0.15720001,0.854,buy,1.6,0.04303,0.13547,0.164,31.138,,Basic Materials,7.0,132268000,0.041199997,5451532,1531440000,6046630,0.0461,3.73,164.0,120.0,139.75,139.5,,,55059000,0.416,3136929024,4126830080,4.821,,
VMC,-0.050702512,0.18035269,,,2.0,0.848372,,4.0,37.958,,1.0,110.8,1.458,1534291200,62.481,0.339,0.329,1003358016,0.24313,17.856,4.341,17915748352,USD,,131855512,5.31,20.866291,157197376,8287.0,,,0.25076,1000561000,0.00238,0.99544996,Building Materials,,,1514678400,921110400,3/1,,1,86400,,,1530316800,651816000,1577750400,12,765216000,0.16444999,4.0,0.87,2,2.919016,,0.15720001,0.15720001,0.854,buy,1.6,0.04303,0.13547,0.164,31.138,,Basic Materials,7.0,132268000,0.041199997,5451532,1531440000,6046630,0.0461,3.73,164.0,120.0,139.75,139.5,,,55059000,0.416,3136929024,4126830080,4.821,,
VNO,0.03295231,0.18035269,,,1.0,1.055824,,10.0,17.823,,2.0,77.0,4.752,1534291200,167.166,-0.042,-0.061,970294016,0.46155998,27.442,12.666,26627137536,USD,,176626431,1.59,48.427673,678614272,3989.0,,,0.55344003,1199461000,0.09519,0.86353,REIT - Office,,,1514678400,1500336000,1237/1000,,1,86400,,,1530316800,138282000,1577750400,12,785185024,0.27294,9.0,3.89,2,4.3202605,,0.07857,0.07857,4.497,buy,2.2,0.019,0.02649,-0.011,11.068,,Real Estate,9.0,190238000,0.0172,3269249,1531440000,3137826,0.0249,4.38,85.0,70.0,79.5,80.5,,,1130375040,5.942,9832089600,2102224000,0.48,,
VNOM,1.3517973,0.18035269,,,,0.803222,,,3.405,,,38.91,23.684,1534291200,36.334,4.954,3.488,216198000,0.90269995,27.013,24.385,5840228864,USD,,,1.97,19.751268,-346362752,,,,0.93411005,160636000,1.4267999,0.61617,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,210976992,1577750400,15,189984000,0.70319,,0.54,2,11.427313,,0.88091004,0.88091004,23.587,buy,1.7,0.100839995,0.29071,1.057,2.328,,Energy,,51550800,0.0167,2073948,1531440000,2964308,0.0514,2.11,45.0,32.0,41.6,42.0,,,32886000,0.265,350000000,239500000,2.051,,
VRNS,0.83797467,0.18035269,,,2.0,0.417068,,7.0,3.553,,9.0,73.9,1.823,1534291200,,,,-18690000,-0.07658,-105.014,8.042,1962712960,USD,,28624209,0.28,263.9286,31235000,1364.0,,,0.90129,196582000,0.02646,0.86768997,Software - Infrastructure,,,1514678400,,,,1,86400,,,1530316800,-24023000,1577750400,12,29350000,-0.09162,7.0,73.89,2,20.799326,,-0.09843001,-0.09843001,1.681,buy,1.9,-0.06662,-0.25826,0.258,8.648,,Technology,8.0,29220300,0.036,1053126,1531440000,568672,0.038,1.7,85.0,68.0,76.08,75.5,,,158680992,5.431,0,244058000,-0.851,,
VRSN,0.54193485,0.18035269,,,1.0,0.740145,,6.0,-11.302,,3.0,158.61,1.334,1534291200,,0.051,0.043,784820992,0.65970004,25.342,16.718,19889059840,USD,,100573078,5.19,30.560694,438877120,952.0,,,0.83985,971769000,0.01039,0.91217005,Internet Content & Information,,,1514678400,944524800,2/1,,1,86400,,,1530316800,480350016,1577750400,3,665670016,0.61859,3.0,4.3,2,,,0.40377,0.40377,1.283,hold,3.3,0.21615,,0.048,11.633,,Technology,3.0,121919000,0.0182,2220801,1531440000,2623061,0.0315,3.64,160.0,152.0,155.67,155.0,,,1171275008,9.607,1783788032,1189668992,3.879,,
VRTX,0.16948509,0.18035269,,,2.0,1.864987,,5.0,10.539,,10.0,184.4,3.675,1534291200,21.833,10.452,10.523,583582016,0.22251,77.788,17.308,45395451904,USD,,254974707,4.7,39.234043,556139392,2300.0,,,0.39658,1048908000,0.00451,0.97683996,Biotechnology,,,1514678400,967075200,2/1,,1,86400,,,1530316800,415286016,1577750400,21,971956992,0.19732,9.0,0.86,2,17.496916,,0.15837,0.15837,3.409,buy,1.8,0.08488,0.106709994,0.382,10.395,,Healthcare,9.0,255560000,0.0095999995,2448576,1531440000,3007584,0.0108,1.93,230.0,109.0,196.52,200.0,,,2767755008,10.83,592734976,2622755072,1.613,,
VVUS,-0.34090912,0.18035269,,,,0.565421,,,-0.263,,,0.562,4.93,1534291200,,,,-3293000,-0.06099,-71.448,4.357,235278016,USD,,93866569,-0.57,-0.9859649,-136744496,52.0,,,0.74574995,48186000,0.025239998,0.19106,Biotechnology,,,1514678400,867110400,2/1,,1,86400,,,1530316800,-39296000,1577750400,1,-23207000,-0.09442,,-1.65,3,,,-0.72778,-0.72778,4.125,hold,3.0,-0.01084,,0.333,0.509,,Healthcare,,106227000,0.045,4779491,1531440000,4921707,0.0462,14.59,1.0,1.0,1.0,1.0,,,123542000,1.163,295497984,53994000,-0.372,,
VZ,0.15603888,0.18035269,,,1.0,0.682268,,5.0,12.591,,3.0,54.37,0.955,1534291200,215.955,-0.068,-0.055,46876000256,0.36157,7.274,2.63,340978728960,USD,,4130696025,4.74,11.470465,9094124544,153100.0,,,0.58783,74649000000,0.00032000002,0.66335,Telecom Services,,,1514678400,1278028800,1000000/937889,,1,86400,,,1530316800,30954000384,1577750400,26,32432001024,0.22735001,3.0,2.18,2,4.318164,,0.23876,0.23876,0.793,buy,2.3,0.07136,0.78249,0.054,31.598,,Communication Services,4.0,4131940096,0.0088,36539785,1531440000,35866602,0.0089,3.0,65.0,45.0,56.65,56.5,,,1750000000,0.424,115697999872,129647001600,7.536,,
W,0.8057859,0.18035269,,,2.0,1.841399,,6.0,-2.185,,9.0,135.17,0.892,1534291200,,,,-263602000,-0.046269998,-44.883,2.077,11831319552,USD,,55714273,-3.06,-44.173203,55961376,9700.0,,,0.23194,1118823000,0.06219,1.13172,Specialty Retail,,,1514678400,,,,1,86400,,,1530316800,-357708992,1577750400,20,96158000,-0.05802,9.0,-2.29,2,,,-0.06279,-0.06279,0.685,buy,2.4,-0.20265,,0.474,64.587,,Consumer Cyclical,10.0,59660800,0.1024,9182223,1531440000,10434009,0.22709998,5.22,150.0,60.0,121.0,123.0,,,575385984,6.416,483305984,5696738816,-4.056,,
WATT,0.0024095774,0.18035269,,,2.0,1.308556,,9.0,1.376,,10.0,12.82,8.995,1534291200,,,,-48541156,0.0,-5.823,554.332,282658112,USD,,18306069,-0.53,-24.18868,-13460777,68.0,,,1.0,1154009,0.23822,0.24302,Electronic Components,,,1514678400,,,,1,86400,,,1530316800,-49726552,1577750400,3,-30845420,-97.55478,9.0,,2,9.31686,,0.0,0.0,8.836,buy,1.8,-1.11625,-2.09674,-0.313,0.022,,Technology,4.0,25619700,0.2067,5294567,1531440000,6057246,0.23110001,9.27,35.0,24.0,27.83,24.5,,,37076180,1.447,0,509908,-2.109,,
WB,-0.25714284,0.18035269,,,,2.684216,,,6.414,,,76.74,3.97,1534291200,61.456,0.879,0.916,544078016,0.36913,30.144,11.127,16400797696,USD,,50958634,3.83,20.036552,,3361.0,,,0.8242,918799000,0.074149996,0.38294998,Internet Content & Information,,,1514678400,,,,1,86400,,,1530316800,472110016,1577750400,20,,0.35823002,,0.6,2,11.964453,,0.32029998,0.32029998,3.369,buy,1.8,0.15641,0.40049,0.684,6.624,,Technology,,222706000,0.0319,6965820,1531440000,7709852,,3.0,150.0,88.0,126.15,130.0,,,1570182016,7.024,882054016,1473952000,2.079,,
WBA,-0.16768962,0.18035269,,,1.0,0.876191,,3.0,27.948,,5.0,68.56,0.93,1534291200,52.845,0.262,0.155,8323999744,0.06491,9.761,0.634,81246519296,USD,,844433295,6.45,10.629457,4057874944,235000.0,,,0.23827,29162000000,0.1486,0.64069,Pharmaceutical Retailers,,,1504137600,919123200,2/1,,1,86400,,,1527724800,4313999872,1567209600,22,7399000064,0.05348,1.0,0.97,2,2.4531271,,0.03364,0.03364,0.418,hold,2.7,0.05941,0.14423999,0.14,126.836,,Consumer Defensive,1.0,992412032,0.0319,31651003,1531440000,28307872,0.0375,4.55,97.0,55.0,71.05,67.5,,,1818000000,1.832,15045000192,128243998720,4.248,,
WDAY,0.4220599,0.18035269,,,1.0,2.05118,,6.0,7.708,,7.0,154.54,1.767,1534291200,91.081,,,-170446000,-0.0747,-184.028,13.746,31366785024,USD,,145910160,1.65,93.66061,600313984,8600.0,,,0.70608,1513637000,0.01048,1.0149,Software - Application,,,1517356800,,,,1,86400,,,1525046400,-331588000,1580428800,35,469937984,-0.13773,9.0,8.49,2,20.049297,,-0.14532,-0.14532,1.693,buy,2.5,-0.0477,-0.22268,0.289,10.862,,Technology,10.0,146194000,0.0625,13500462,1531440000,13498218,0.1301,9.38,180.0,93.0,136.14,136.0,,,3365668096,15.582,1509492992,2281831936,-1.578,,
