,1Year,1month,3month,6month,PostEarningsReturn,Underlying,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock
0,-0.16848635235732012,0.02367496563311433,-0.12403607371585423,-0.23142201834862397,-0.007338108555368152,SLB,9676000000,-762000000,,1690000000,-213000000,-643000000,65000000,205000000,113000000,456000000,66.53,12863000000,6797000000,,,956000000,,-693000000,804000000,,10000000,0.42,0.0,0.42,,25113000000,1108000000,677000000,121000000,10532000000,-142000000,4308000000,1065000000,15915000000,1665000000,1,437000000,437000000,-1688000000,545000000,545000000,556000000,9436000000,3928000000,,67.8,804000000,4007000000,19000000,-31000000,1218000000,2049000000,,4630000000,,-4460000000,12338000000,2017-09-30,189000000,35136000000,115000000,17204000000,3262000000,0.0,2017-07-21,73569000000,-2342000000,1898000000,221000000,19914000000,13014000000,33559000000,7101000000,-127000000,7905000000,39573000000,-8426000000
1,-0.2269894534995206,-0.05272433543839039,-0.030512550728994503,-0.138161411010155,-0.02115237500522668,SLB,4614000000,-1742000000,,1799000000,109000000,925000000,94000000,-204000000,3101000000,-240000000,63.15,12975000000,6955000000,,,906000000,,-692000000,923000000,,-2000000,0.48,0.04,0.44,,25118000000,1224000000,-2210000000,61000000,14146000000,-144000000,4046000000,-33000000,14875000000,1654000000,1,419000000,419000000,1023000000,-2254000000,-2254000000,-2271000000,8084000000,-2422000000,,63.57,923000000,996000000,12000000,-125000000,1278000000,6048000000,,4569000000,,-4274000000,11576000000,2017-12-31,192000000,32190000000,109000000,18199000000,3290000000,0.091000006,2017-10-20,71987000000,278000000,2251000000,-2418000000,18497000000,15282000000,34726000000,7256000000,-3133000000,8179000000,36842000000,-8323000000
2,-0.12700045724737086,0.20078616352201273,0.148421052631579,0.13241399762752093,0.0006544931184610128,SLB,8698000000,-694000000,,1865000000,66000000,-152000000,-81000000,-600000000,69000000,-112000000,76.42,12998000000,6802000000,,,874000000,,-692000000,744000000,,3000000,0.38,0.01,0.37,,25120000000,1027000000,643000000,113000000,9924000000,-143000000,4174000000,980000000,13526000000,1483000000,1,402000000,402000000,-144000000,525000000,525000000,530000000,8472000000,1880000000,,75.0,744000000,5340000000,19000000,35000000,1244000000,2911000000,,4431000000,,-4159000000,11556000000,2018-03-31,172000000,32022000000,111000000,18112000000,2300000000,0.027,2018-01-19,71478000000,-787000000,568000000,282000000,18055000000,16195000000,34152000000,7085000000,-101000000,7829000000,36924000000,-8096000000
3,-0.08106694560669458,0.03749630941836446,-0.07974335472044003,0.056842105263157805,-0.015052968628962377,SLB,8567000000,-714000000,,1461000000,-404000000,-132000000,10000000,-415000000,207000000,90000000,69.23,13030000000,7179000000,,,876000000,,-693000000,835000000,,-15000000,0.43,0.0,0.43,,25121000000,1124000000,547000000,106000000,9778000000,-144000000,4120000000,712000000,13865000000,1487000000,1,413000000,413000000,-415000000,430000000,430000000,441000000,8606000000,1585000000,,70.81,835000000,5366000000,-59000000,-55000000,1125000000,2763000000,,4328000000,,-4305000000,11504000000,2018-06-30,175000000,31760000000,114000000,17601000000,1588000000,0.0,2018-04-20,70156000000,-1264000000,987000000,-112000000,16900000000,15066000000,33259000000,7468000000,-288000000,8303000000,36484000000,-8306000000
0,-0.154917319408181,-0.17920540997464085,-0.2744707347447074,-0.4907342657342658,-0.04565399543354384,SLCA,140188000,-130668000,1140554000,463650000,-134885000,-36719000,-5728000,36596000,34481000,4200000,27.83,812000,227923000,,,24890000,,-5098000,62825000,,,0.53,0.05,0.48,,301744000,117100000,55980000,14707000,149337000,-8347000,86174000,,506569000,,1,,,-2553000,41273000,41273000,41273000,206099000,897714000,,25.84,62825000,23510000,-19000,,,46661000,,221083000,,-13703000,1041268000,2017-09-30,,221132000,29602000,512562000,,0.103999995,2017-08-01,2286906000,-7419000,104912000,-232378000,771047000,210291000,938111000,282198000,-6845000,345023000,1348795000,-13703000
1,-0.2792133546764235,0.03208906352324825,0.23753435414212798,-0.15901814300960504,0.09178528522400048,SLCA,148772000,-95087000,1147084000,384567000,-79083000,-4801000,-4304000,-9158000,-25912000,1495000,34.55,812000,254706000,,,27564000,,-5092000,49788000,,,0.52,-0.02,0.54,,272079000,105860000,43169000,-28783000,150007000,-7244000,92376000,,506732000,,1,,,-1708000,71952000,71952000,71952000,212586000,974420000,,33.49,49788000,26982000,-434000,,,42923000,,190100000,,-13926000,1154971000,2017-12-31,,287992000,28737000,511942000,,-0.037,2017-11-07,2307283000,-32256000,49003000,-95830000,703244000,213945000,910777000,310778000,-6619000,360566000,1396506000,-39382000
2,-0.4599578503688092,-0.18629267001852345,-0.0815412186379928,0.17816091954022983,-0.20103209770677868,SLCA,148248000,-72327000,1153336000,329512000,-55055000,-39077000,15797000,-27930000,10238000,58892000,25.15,814000,260910000,,,28918000,,-5069000,47727000,,,0.54,0.08,0.46,,274879000,108403000,38815000,7521000,148702000,-7070000,76579000,,506607000,,1,,,-1732000,31294000,31294000,31294000,251275000,929402000,,27.79,47727000,29512000,-37273000,,,58810000,,235454000,,-11632000,1183556000,2018-03-31,,314405000,32084000,511543000,,0.174,2018-02-21,2307038000,-85286000,77609000,-47378000,670389000,211994000,954055000,321586000,-8912000,369313000,1352983000,-115572000
3,-0.3191804492717848,0.05549177190968235,-0.27017729558084147,-0.030239099859353136,0.005784542521529858,SLCA,196394000,-86869000,1160235000,322357000,-7155000,14605000,-9757000,25047000,12825000,-2626000,27.74,815000,292845000,,,36848000,,-5063000,73417000,,,0.64,-0.04,0.68,,414257000,134588000,20476000,2832000,194795000,-20214000,167415000,,1253384000,,1,,,788336000,17644000,17644000,17644000,280019000,749452000,,28.91,73417000,41527000,-37273000,,3191000,62621000,,364473000,,-9663000,1811345000,2018-06-30,,327173000,24608000,1267353000,,-0.059,2018-04-24,3249345000,729854000,95334000,-832343000,787421000,272984000,1890841000,354016000,-52941000,427433000,1358504000,-129719000
0,-0.48729096989966547,-0.024188415022278864,-0.23464802795806294,-0.49489291598023066,-0.004576667027411867,SM,348885000,-257475000,1734217000,441415000,-118106000,-25491000,,30533000,67225000,6929000,15.26,1116000,107251000,,3500000,134599000,,-5581000,-83697000,,,-0.25,0.06,-0.31,,,177623000,-128382000,-39270000,,-44091000,,,2905358000,,1,,,-13000,-89112000,-89112000,-89112000,146056000,2412041000,,14.97,-83697000,100075000,-1231000,-3000000,63685000,87791000,,424851000,84598000,-15207000,5409939000,2017-09-30,,691915000,27880000,2905358000,,0.19399999,2017-08-04,6178926000,-1231000,128482000,-245357000,668912000,436676000,3766885000,368571000,-44685000,284874000,2412041000,-15207000
1,-0.33497688751926047,0.17410228509249182,0.41415465268676277,0.0193670288143597,0.010601620383549101,SM,29210000,-265891000,1741623000,313943000,-130472000,-7505000,,23425000,-5715000,13540000,21.81,1117000,104733000,,3100000,143508000,,-5581000,-101389000,,,-0.08,0.06,-0.14,,,220668000,-143403000,-117145000,,-43618000,,,2908770000,,1,,,-13000,-26258000,-26258000,-26258000,160055000,2394608000,,21.71,-101389000,184569000,-19000,-3000000,64365000,349846000,,314186000,126642000,-13789000,5443092000,2017-12-31,,665657000,35021000,2908770000,,0.42900002,2017-11-03,6176776000,-4728000,144793000,-270537000,549115000,559212000,3782168000,426790000,-42014000,325401000,2394608000,-13789000
2,-0.24894217207334268,-0.18764302059496563,0.04977821586988673,0.5719557195571956,-0.09808397627495642,SM,468108000,-301521000,1747035000,643337000,329394000,-4464000,,-8825000,-301117000,-2824000,19.31,1117000,97079000,,2700000,136098000,,-5584000,73699000,,,0.07,0.03,0.04,,,270147000,416392000,98991000,,-43085000,,,2912248000,,1,,,,317401000,317401000,317401000,192562000,2712097000,,19.0,73699000,301865000,-133000,,77296000,181068000,,386467000,18941000,-16499000,5434931000,2018-03-31,,980444000,27682000,2912248000,,0.75,2018-02-22,6659988000,-3836000,140135000,189259000,923192000,649176000,3947891000,293527000,342693000,367226000,2712097000,-16499000
3,0.07502329916123007,0.2634173055859801,-0.03472803347280329,0.08157524613220835,0.02483004275227962,SM,446318000,-446413000,1754169000,615906000,-27431000,4464000,,8825000,-7789000,-18898000,23.65,1118000,95700000,,2400000,163700000,,-5584000,16647000,,,0.15,0.07,0.08,,,291315000,16296000,-901000,,-41654000,,,2573424000,,1,,,,17197000,17197000,17197000,178682000,2736627000,,23.07,16647000,67865000,-133000,,146329000,259338000,,378477000,67992000,-16301000,5713410000,2018-06-30,,997641000,28920000,2915725000,,0.875,2018-05-04,6736485000,-3836000,171383000,-194978000,955210000,1047957000,3999858000,370368000,-351000,387015000,2736627000,-16301000
0,-0.15268614514608858,0.07023809523809521,0.47135842880523726,0.32400589101620025,-0.024776042099437307,SMRT,,,,,,,,,,,8.77,,,,,,,,,,,-0.24,-0.09,-0.15,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,2016-10-31,,,,,,-0.6,2016-08-19,,,,,,,,,,,,
1,-0.07723577235772361,0.12006578947368407,-0.24249165739710798,0.11456628477905051,-0.28523768111000447,SMRT,,,,,,,,,,,5.12,,,,,,,,,,,-0.11,-0.06,-0.05,,,,,,,,,,,,,,,,,,,,,,5.71,,,,,,,,,,,,2017-01-31,,,,,,-1.2,2016-11-17,,,,,,,,,,,,
2,-0.6071428571428571,-0.08857142857142863,-0.3632734530938123,-0.6051980198019802,-0.06809761627944014,SMRT,,,,,,,,,,,2.98,,,,,,,,,,,0.08,-0.07,0.15,,,,,,,,,,,,,,,,,,,,,,3.18,,,,,,,,,,,,2017-04-30,,,,,,-0.467,2017-03-08,,,,,,,,,,,,
3,-0.7038327526132404,-0.31726907630522094,-0.5417789757412399,-0.75,-0.40841061833792125,SMRT,,,,,,,,,,,1.13,,,,,,,,,,,-0.28,-0.08,-0.2,,,,,,,,,,,,,,,,,,,,,,1.35,,,,,,,,,,,,2017-07-31,,,,,,-0.4,2017-05-18,,,,,,,,,,,,
0,-0.42248062015503884,-0.29383886255924174,-0.40558510638297873,-0.6432561851556264,0.13771725055720072,SN,4605000,-134670000,1352246000,174228000,45981000,-7983000,,1821000,55477000,46352000,5.13,836000,83402000,,,51859000,,-8347000,-5068000,,,-0.12,0.04,-0.16,,,101404000,-44782000,0,,-35686000,,,1878010000,30833000,1,,,-18750000,-44782000,-62634000,-44782000,105398000,-505182000,,4.89,-5068000,49773000,-604000,2834000,36132000,261272000,,93560000,41719000,,1843735000,2017-09-30,,-1858264000,12894000,1878010000,,0.25,2017-08-09,2240099000,-27524000,106176000,-32671000,315758000,358956000,2330526000,189874000,-39714000,184806000,-505182000,
1,-0.2838283828382838,-0.11788617886178865,-0.07659574468085117,-0.4527112232030265,0.0646825199858293,SN,14994000,-151420000,1362118000,184434000,10206000,-26853000,,10389000,30357000,31008000,4.63,845000,77278000,,,41162000,,-8497000,-11392000,,,0.28,0.09,0.19,,,168700000,30835000,-1128000,,-38325000,,,1930683000,38462000,1,,,49914000,31963000,13950000,31963000,128456000,-469193000,,4.45,-11392000,53916000,-551000,2834000,37908000,337432000,,119052000,62877000,,2027459000,2017-12-31,,-1832156000,30724000,1954679000,,0.474,2017-11-03,2470635000,40271000,121355000,-151420000,350798000,462528000,2512263000,257370000,42227000,245978000,-469193000,
2,-0.6702127659574468,-0.3199268738574039,-0.24696356275303644,-0.19305856832971802,0.03953083875663522,SN,10688000,-136080000,1366283000,550044000,365610000,12652000,,-4306000,18015000,-4218000,3.87,858000,89590000,,,60196000,,-13895000,35335000,,,-0.05,-0.2,0.15,,,161638000,-4815000,0,,-43920000,,,2366495000,37312000,1,,,440778000,-4815000,-24640000,-4815000,111556000,-466916000,,4.03,35335000,60986000,-11940000,2834000,24871000,356664000,,96511000,44054000,,2119073000,2018-03-31,,-1834057000,22020000,2390491000,,-1.3330001,2018-02-26,2903842000,414337000,84519000,-133246000,686471000,474257000,2937263000,215893000,-40150000,251228000,-466916000,
3,-0.5775535939470365,0.006006006006006093,-0.2471910112359551,-0.22811059907834097,-0.09054542987268567,SN,15446000,-172822000,1370908000,437689000,-112355000,961000,,16138000,48014000,-25400000,3.06,884000,96938000,,,62517000,,-3987000,232000,,,-0.26,-0.33,0.07,,,162376000,-34987000,0,,-44590000,,,2364749000,46758000,1,,,-4087000,-34987000,-57663000,-34987000,110192000,-519928000,,3.01,232000,61709000,-1268000,-2315000,14118000,358336000,,103963000,70044000,,2233948000,2018-06-30,,-1891720000,29067000,2388745000,,-4.7139997,2018-05-08,2904414000,-9418000,70775000,-173712000,561999000,503446000,2972158000,259082000,-35219000,259314000,-519928000,
0,-0.014743549697007419,0.008440437368118392,-0.0370031141234658,-0.09982876712328759,-0.04785850775014358,SNA,203400000,-22900000,344400000,93900000,5100000,-50200000,-38600000,-1200000,13700000,14900000,150.34,67400000,478200000,55200000,,23500000,,-40700000,224100000,,1200000,2.45,0.03,2.42,,924000000,504600000,194300000,57200000,258300000,-13100000,649900000,,,26500000,1,18200000,18200000,103700000,133400000,133400000,137100000,682900000,1739500000,,160.0,224100000,83500000,-4000000,-1800000,26500000,79100000,,338400000,,-341800000,474200000,2017-09-30,,3689500000,280500000,1208400000,,0.012,2017-07-20,5256200000,-29500000,95500000,-62100000,2145900000,1222800000,2316200000,758700000,-29800000,982800000,2921800000,-1179500000
1,0.026477667825621776,0.029920837246746324,0.02115205534122655,-0.11326748685958521,0.01724236317018652,SNA,,,,,,,,,,,156.19,,,,,,,,,,,2.69,0.03,2.66,,,,,,,,,,,,,,,,,,,,,,155.91,,,,,,,,,,,,2017-12-31,,,,,,0.011,2017-10-19,,,,,,,,,,,,
2,-0.001138952164009055,-0.06785634370105165,0.04699968583097691,0.08039940348829666,-0.06131501191424683,SNA,188000000,-18000000,343900000,97400000,5500000,3800000,-10200000,9500000,36400000,5400000,156.72,67400000,490100000,34800000,,24000000,,-46500000,234500000,,1200000,2.79,0.07,2.72,,941400000,528400000,224400000,57600000,251700000,-13500000,678800000,,,,1,18400000,18400000,-100300000,163000000,163000000,166800000,686700000,1890800000,,164.0,234500000,98900000,-11700000,-2900000,,66800000,,317400000,,-285400000,489700000,2018-03-31,,3886700000,293900000,1091500000,,0.025999999,2018-02-08,5317600000,-190500000,231900000,-37100000,2168400000,951600000,2215300000,784000000,-10100000,1018500000,3083900000,-1214100000
3,-0.12044577796828126,-0.047416937462696485,-0.20715350223546947,-0.05512432574661241,0.060444416545762256,SNA,197500000,-20600000,352600000,112300000,14800000,-17400000,-14300000,15900000,24700000,-24700000,152.59,67400000,491700000,33700000,,24000000,,-46300000,250900000,,-3100000,3.11,0.16,2.95,,911000000,544900000,238500000,55800000,240900000,-11900000,668300000,,,,1,18400000,18400000,-16100000,178700000,178700000,182700000,673300000,1941300000,,152.0,250900000,95400000,-4500000,-2900000,,68700000,,288000000,,-377300000,479400000,2018-06-30,,4018900000,294000000,1073000000,,0.054,2018-04-19,5272000000,-105300000,186900000,-63700000,2155400000,927000000,2160400000,785700000,-12400000,1036600000,3093200000,-1345700000
0,,-0.12237093690248568,-0.2371191135734072,,-0.15185363475026808,SNAP,15207000,-25948000,7470272000,317554000,-184123000,-16304000,,-5214000,229025000,24172000,11.83,12000,210622000,,,17467000,,,-461827000,,,-0.14,0.01,-0.15,,612823000,-2685000,-455459000,-12300000,164612000,-887000,2600000,317436000,,,1,,,,-443159000,-443159000,-443159000,194971000,2397835000,,12.0,-461827000,74102000,-307000,372000,,,,55046000,3890000,11682000,143112000,2017-09-30,236214000,-4306696000,219038000,15900000,1980514000,0.067,2017-08-11,3542380000,-153062000,-194013000,162952000,2547731000,296164000,367110000,669764000,6368000,207937000,3175270000,11682000
1,,0.05439330543933041,0.11504424778761058,-0.3420365535248042,-0.15801616589283582,SNAP,71194000,-21212000,7634825000,334063000,16509000,-79844000,,45593000,175309000,14050000,12.91,12000,151338000,,,18786000,,,-321097000,,,-0.13,0.03,-0.16,,639882000,134355000,-353217000,-3240000,166473000,-876000,,269516000,,22700000,1,,,,-349977000,-349977000,-349977000,279473000,2185972000,,13.47,-321097000,58955000,,372000,,221631000,,66950000,2212000,14157000,166762000,2017-12-31,231706000,-4656667000,221534000,16033000,1708976000,0.188,2017-11-08,3421566000,-22398000,-176083000,214990000,2366794000,346256000,429239000,606790000,-32120000,285693000,2992327000,14157000
2,,0.0,-0.07924034053700058,0.050037341299477234,0.38921236029418843,SNAP,28562000,-36315000,7813325000,466323000,132524000,48697000,,-37069000,130102000,-9479000,20.75,12000,196798000,,,21553000,,,-383930000,,,-0.17,0.0,-0.17,,645707000,33868000,-384207000,1578000,156525000,-934000,,355622000,,,1,,,,-385785000,-385785000,-385785000,231409000,1989616000,,17.15,-383930000,77524000,,,,,,72625000,,20963000,191043000,2018-03-31,194686000,-5042452000,223112000,16200000,1355030000,0.0,2018-02-07,3182030000,45258000,-231981000,319247000,2111231000,301357000,390182000,614596000,-277000,230666000,2791848000,20963000
3,-0.3638000900495272,0.0035511363636364646,0.06561085972850678,-0.0848445595854922,-0.24768136343102515,SNAP,22644000,-34901000,7971610000,393183000,-74224000,-13926000,,-9653000,150495000,4534000,11.03,13000,191565000,,,22514000,,,-353914000,,,-0.14,0.03,-0.17,,635482000,70698000,-352233000,1077000,147197000,-930000,,160614000,,,1,,,,-353310000,-353310000,-353310000,244815000,1801389000,,11.3,-353914000,84954000,,,,,,70903000,,8207000,214230000,2018-06-30,203246000,-5395762000,221366000,16400000,1176820000,0.176,2018-05-02,2950713000,1914000,-199346000,123208000,1868850000,279342000,366645000,616177000,1681000,262263000,2584068000,8207000
0,-0.09058713886300096,0.02392444910807967,-0.014542516663300309,-0.012947602670443037,0.020087923111700254,SO,2804000000,-1844000000,10300000000,1841000000,408000000,316000000,-170000000,-114000000,344000000,-105000000,49.78,5018000000,3052000000,,9759000000,882000000,,-582000000,2045000000,,,1.12,0.05,1.07,,6267000000,3149000000,1689000000,590000000,902000000,-417000000,2701000000,-18000000,44042000000,1637000000,1,2277000000,2277000000,-88000000,1069000000,1069000000,1099000000,3501000000,16913000000,,48.51,2045000000,13195000000,169000000,91000000,794000000,1862000000,,27311000000,337000000,-182000000,79112000000,2017-09-30,,8981000000,,50126000000,,0.047,2017-08-02,110315000000,-305000000,2511000000,-1798000000,9202000000,12603000000,83956000000,4156000000,-356000000,6201000000,24082000000,-217000000
1,0.01221640488656206,0.06989137118261946,0.04861390116512654,0.05518496058217104,-0.0023014969882792745,SO,3076000000,-2181000000,10469000000,2130000000,289000000,-625000000,13000000,187000000,144000000,334000000,52.08,5038000000,3544000000,,9551000000,893000000,,-584000000,794000000,,,0.51,0.05,0.46,,6268000000,2084000000,318000000,-175000000,873000000,-452000000,2627000000,-18000000,44289000000,1513000000,1,1685000000,1685000000,701000000,495000000,495000000,493000000,4048000000,17026000000,,52.4,794000000,13041000000,-646000000,1771000000,815000000,2051000000,,27097000000,516000000,-189000000,79238000000,2017-12-31,,8885000000,,50793000000,,0.109,2017-11-01,111005000000,-349000000,1142000000,-504000000,10072000000,13594000000,85153000000,4834000000,-476000000,5628000000,24167000000,-225000000
2,-0.09058577405857737,-0.012942779291553186,-0.16307277628032346,-0.09999999999999998,-0.012733127238202907,SO,2526000000,-1781000000,10603000000,2284000000,143000000,197000000,413000000,-425000000,54000000,-462000000,42.92,5054000000,3786000000,,9622000000,873000000,,-586000000,1418000000,,,0.88,0.05,0.83,,6226000000,2586000000,1045000000,113000000,848000000,-462000000,2230000000,-30000000,44446000000,1542000000,1,1673000000,1673000000,1149000000,938000000,938000000,932000000,3713000000,17602000000,,43.58,1418000000,13138000000,-47000000,-200000000,865000000,2673000000,,27142000000,399000000,-200000000,80289000000,2018-03-31,,9257000000,,51952000000,,0.06,2018-02-21,111567000000,629000000,1509000000,-1995000000,9524000000,13630000000,85218000000,4954000000,-373000000,6372000000,24676000000,-238000000
3,-0.07622504537205088,0.037129273262395346,0.02254464285714297,-0.12056056824726435,0.0095590560597834,SO,2647000000,-2047000000,10303000000,1980000000,-273000000,-103000000,-118000000,19000000,736000000,200000000,46.25,5066000000,3286000000,,8921000000,877000000,,-608000000,182000000,,,0.8,0.11,0.69,,5315000000,2341000000,-270000000,-139000000,702000000,-474000000,2151000000,-33000000,42483000000,1546000000,1,3380000000,3380000000,-886000000,-154000000,-154000000,-131000000,3686000000,17619000000,,45.81,182000000,17030000000,992000000,134000000,3404000000,3386000000,,28912000000,1376000000,-188000000,76565000000,2018-06-30,,8494000000,,49701000000,,0.159,2018-05-02,112777000000,-393000000,1749000000,-1629000000,11619000000,14366000000,85761000000,5445000000,-452000000,5627000000,23636000000,-227000000
0,-0.09058713886300096,0.02392444910807967,-0.014542516663300309,-0.012947602670443037,0.020087923111700254,SO,2804000000,-1844000000,10300000000,1841000000,408000000,316000000,-170000000,-114000000,344000000,-105000000,49.78,5018000000,3052000000,,9759000000,882000000,,-582000000,2045000000,,,1.12,0.05,1.07,,6267000000,3149000000,1689000000,590000000,902000000,-417000000,2701000000,-18000000,44042000000,1637000000,1,2277000000,2277000000,-88000000,1069000000,1069000000,1099000000,3501000000,16913000000,,48.51,2045000000,13195000000,169000000,91000000,794000000,1862000000,,27311000000,337000000,-182000000,79112000000,2017-09-30,,8981000000,,50126000000,,0.047,2017-08-02,110315000000,-305000000,2511000000,-1798000000,9202000000,12603000000,83956000000,4156000000,-356000000,6201000000,24082000000,-217000000
