,1Year,1month,3month,6month,PostEarningsReturn,Underlying,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock
0,-0.3473792394655705,0.030008110300081103,-0.18485237483953787,-0.2462908011869437,0.046162041763162624,HZNP,32825000,-1403000,2212613000,624960000,70691000,162000,15746000,-44851000,60675000,25214000,13.3,16000,104347000,5399000,,1641000,,,-1381000,,2170000,0.26,0.04,0.22,,426441000,167299000,-56790000,7181000,2518055000,-31706000,86527000,,1889077000,,1,,,-2083000,-63971000,-63971000,-63971000,390683000,-1944673000,,13.96,-1381000,41633000,-20000000,738000,36180000,25938000,,572603000,,-2341000,21700000,2017-09-30,17828000,-1205880000,150852000,1897577000,,0.18200001,2017-08-07,4169454000,1805000,68349000,-1633000,1161625000,707951000,3169631000,273027000,-55409000,271646000,999823000,-6926000
1,-0.056591211717709644,0.04652880354505173,0.06541353383458648,0.40019762845849804,0.012622888503040938,HZNP,34681000,-303000,2248979000,751368000,126408000,23333000,24889000,2591000,12508000,50324000,14.35,16000,150370000,3470000,,1760000,,,91895000,,950000,0.29,0.07,0.22,,426441000,123849000,-107059000,-60611000,2449390000,-31226000,61655000,,1891030000,,1,,,-2083000,-46448000,-46448000,-46448000,367351000,-1884733000,,14.5,91895000,39551000,-20000000,-4000,24434000,6885000,,526858000,,-983000,20405000,2017-12-31,-127599000,-1252329000,159553000,1901655000,,0.318,2017-11-06,4166092000,-19345000,143213000,1590000,1230305000,757106000,3174994000,182324000,-198954000,274219000,991098000,-5568000
2,-0.13895631067961167,-0.0749674054758801,0.030501089324618702,0.07990867579908678,0.027113235408560886,HZNP,41271000,-665000,2274254000,674330000,-77177000,1064000,14290000,5044000,79813000,-78098000,14.58,17000,99016000,859000,,1807000,,,-72379000,,982000,0.03,-0.04,0.07,,426441000,124865000,-157694000,-367000,2344183000,-30454000,47365000,,1866581000,,1,,,-2125000,-157327000,-157327000,-157327000,404208000,-1909529000,,14.56,-72379000,27635000,,,31813000,47884000,,515957000,,-520000,19488000,2018-03-31,17645000,-1408071000,179599000,1905027000,,-0.571,2018-02-28,4002845000,-4683000,-60811000,-12665000,1185098000,759212000,3141750000,296260000,-85315000,223881000,861095000,-5105000
3,0.4456521739130437,0.05555555555555558,0.04128113879003559,0.03246294989414267,-0.057681247610832195,HZNP,31110000,-97000,2306754000,710211000,35885000,678000,-2741000,-8303000,42624000,-11865000,13.81,17000,100029000,4185000,,1640000,,,6117000,,-1985000,0.48,0.17,0.31,,426441000,202806000,-28874000,3962000,2277193000,-31030000,50105000,,1885118000,,1,,,-25597000,-32836000,-32836000,-32836000,403671000,-1843484000,,13.48,6117000,33409000,,,42566000,51543000,,518812000,,-1128000,18070000,2018-06-30,24265000,-1440908000,172424000,1885118000,,0.548,2018-05-09,3989725000,-23818000,61785000,-97000,1234612000,725645000,3129575000,296718000,-34991000,302835000,860150000,-5713000
0,0.2248995983935742,-0.043887147335423204,-0.18230563002680966,-0.07854984894259831,0.06043173918491787,I,97599000,-98857000,2171011000,580694000,71851000,1008000,,-30896000,2001000,80198000,3.24,1190000,78111000,,,178742000,,,234033000,,877000,-0.26,-0.01,-0.25,,2620627000,460648000,-30569000,-1153000,2813047000,-261834000,,-7160000,14340479000,99500000,1,20470000,20470000,-14000,-30412000,-30412000,-29416000,194953000,-9139221000,,3.09,234033000,303980000,-62732000,26804000,17541000,223025000,,1295216000,,-73040000,6028395000,2017-09-30,,-5804708000,47873000,14460861000,,-0.04,2017-07-27,12717862000,-62746000,212933000,-79213000,852313000,767244000,16402939000,304726000,-264602000,538759000,-3705547000,-73040000
1,1.1214285714285719,0.2073170731707319,0.8333333333333333,0.7118155619596542,-0.21517872195172977,I,116396000,-57505000,2173367000,525215000,-55479000,-28944000,,-48195000,62025000,-57742000,4.79,1196000,80213000,,,172440000,,,233815000,,-610000,-0.98,-0.72,-0.26,,2620627000,457927000,-27951000,61005000,2802484000,-264590000,,-17103000,14327438000,,1,19306000,19306000,-32603000,-89951000,-89951000,-88956000,221223000,-9230981000,,5.67,233815000,443830000,-23836000,21437000,16176000,209043000,,1330836000,,-87774000,5923619000,2017-12-31,,-5894659000,51672000,14449790000,,-2.769,2017-10-26,12610036000,-23836000,22138000,-53171000,819476000,740326000,16398600000,304325000,-261766000,538140000,-3807870000,-87774000
2,-0.11830357142857151,0.325503355704698,-0.06398104265402837,-0.010025062656641603,-0.1180995414352561,I,96489000,-68027000,2175441000,492349000,-30137000,-17204000,,-7873000,-18189000,12358000,3.51,1206000,82571000,,,166457000,,,234472000,,783000,-0.56,-0.16,-0.4,,2620627000,461211000,-43488000,22361000,2792864000,-282454000,,-12129000,14357225000,172455000,1,17657000,17657000,-32603000,-66801000,-66801000,-65849000,275303000,-9397655000,,3.75,234472000,283462000,-8477000,9459000,18905000,230234000,,1396820000,,-87189000,5835893000,2018-03-31,,-6073622000,60282000,14450444000,,-0.4,2018-02-26,12518425000,-41080000,80857000,-70697000,813124000,730887000,16484932000,309310000,-277960000,543782000,-3984164000,-87189000
3,2.3118644067796605,1.7063711911357342,2.334470989761092,1.0396659707724423,0.2879379250820624,I,102558000,-52392000,2546862000,444030000,-48302000,-25910000,,12453000,-50299000,-18815000,13.03,1367000,76479000,,,173616000,,,237755000,,-3956000,-0.38,-0.05,-0.33,,2620627000,461235000,-46146000,-306000,2783243000,-303150000,,-19610000,14012246000,198858000,1,17221000,17221000,-234807000,-46828000,-46828000,-45840000,291526000,-9062344000,,10.14,237755000,301732000,-19030000,,18922000,227839000,,1386167000,,-86253000,5719442000,2018-06-30,,-6120450000,49865000,14042266000,,-0.152,2018-05-01,12406466000,-29587000,57243000,-72002000,782564000,649306000,16047719000,299959000,-283901000,537714000,-3658474000,-86253000
0,0.7941934375536848,0.01833073322932921,0.08769006456988127,0.5304806565064479,0.0662186963666819,IAC,104806000,-14698000,12192645000,1255317000,-266983000,-55813000,,79614000,-150308000,958000,111.59,276000,166290000,129879000,,21629000,,,-2530000,,3927000,0.55,-0.28,0.83,,2501589000,662144000,-53841000,-279480000,660103000,-25036000,,11000000,1649267000,120806000,1,520763000,520763000,75000000,179643000,179643000,225639000,271209000,-732771000,,107.35,-2530000,211277000,-488839000,243000,200377000,344013000,,106478000,,-99513000,320277000,2017-09-30,70645000,562234000,570900000,1649267000,,-0.337,2017-08-03,5540955000,-392920000,139891000,-17881000,1726903000,835526000,2591271000,830964000,-51311000,828434000,2428921000,-10326234000
1,0.9932967702620354,0.0388249305279873,0.2949326999208235,0.2662343946578922,-0.046381724692365345,IAC,76571000,-19004000,12165002000,1630809000,375492000,-36557000,,-67326000,131978000,23205000,124.91,277000,199727000,66321000,,38767000,,,117317000,,2203000,1.4,0.47,0.93,,2559066000,750858000,55108000,31759000,663737000,-30739000,,-4983000,1979469000,64977000,1,559662000,559662000,435454000,32804000,32804000,23349000,337266000,-792775000,,130.02,117317000,139655000,195187000,1675000,102785000,504531000,,98923000,,-103568000,315170000,2017-12-31,69493000,595038000,524481000,1993219000,4995000,0.505,2017-11-09,5867810000,295931000,119093000,-41735000,2125205000,799728000,2878120000,833268000,-62209000,950585000,2430028000,-10330289000
2,0.9054798112218143,0.08843792122210581,0.11833500038470413,0.3751182592242195,-0.07654007712233438,IAC,79588000,-14801000,12093006000,1657537000,26715000,-29901000,,34133000,67198000,-22680000,134.64,277000,201962000,84108000,,39210000,,,92006000,,2746000,0.71,-0.1,0.81,,2601210000,793113000,58826000,-29013000,653205000,-26505000,,-18155000,1980579000,81912000,1,634963000,634963000,-3438000,71082000,71082000,87839000,325263000,-759888000,,150.42,92006000,169850000,-71219000,9347000,234502000,376339000,,91412000,,-74950000,301865000,2018-03-31,76937000,702915000,584960000,1994699000,5630000,-0.123,2018-02-08,6030974000,-83150000,152008000,-44889000,2222932000,829493000,2901484000,903069000,-33180000,995075000,2494527000,-10301671000
3,0.36052554171977635,-0.10065461144597831,-0.04533883728930166,0.06763099176733078,0.0263154364486589,IAC,79107000,-24895000,12008684000,1644829000,-15221000,-30284000,,12576000,-6830000,-15515000,142.46,278000,218224000,62245000,,38993000,,,168991000,,-2702000,2.32,1.5,0.82,,2578296000,840898000,312222000,31368000,636351000,-27356000,,-99882000,1982271000,217357000,1,736588000,736588000,-3800000,218353000,218353000,280854000,343576000,-638568000,,142.95,168991000,149906000,67469000,252000,237957000,377038000,,94666000,,-112717000,306602000,2018-06-30,75445000,921268000,557469000,1996021000,120410000,1.829,2018-05-10,6235284000,-119555000,227794000,-120758000,2346772000,845680000,2922617000,890131000,143231000,1059122000,2576079000,-10354151000
0,0.018418201516793076,0.023407729994556314,0.08077033630353547,-0.011046817464492431,-0.010426508037317709,IBKR,47886000000,-6000000,829000000,2056000000,-59000000,-2500000000,,1600000000,235000000,701000000,37.21,1000000,68000000,263000000,,6000000,,-7000000,0,,5000000,0.43,0.05,0.38,,,321000000,268000000,21000000,,,,-21000000,,35000000,1,5216000000,5216000000,29000000,31000000,31000000,247000000,26444000000,1096000000,,36.99,231000000,378000000,-155000000,2000000,,696000000,,281000000,,9000000,,2017-09-30,,260000000,90000000,4651000000,30930000000,0.132,2017-07-19,59843000000,-133000000,73000000,-4000000,59430000000,53250000000,53531000000,158000000,37000000,389000000,1096000000,6000000
1,0.34620846350468604,0.09116022099447507,0.2738511152915881,0.3990554899645806,0.04858921972989316,IBKR,47977000000,-12000000,832000000,1732000000,-324000000,-4488000000,,-2000000,211000000,4043000000,49.76,1000000,62000000,157000000,,7000000,,-7000000,0,,-1000000,-0.02,-0.42,0.4,,,445000000,364000000,200000000,29000000,,,-21000000,,34000000,1,5343000000,5343000000,-23000000,-2000000,-2000000,164000000,30760000000,1061000000,,48.99,357000000,215000000,-50000000,,,302000000,,188000000,,9000000,14000000,2017-12-31,,251000000,88000000,6240000000,28378000000,-1.05,2017-10-18,61162000000,-80000000,-231000000,-12000000,60870000000,54541000000,54729000000,150000000,7000000,507000000,1090000000,6000000
2,0.6103661681279009,0.03996669442131573,0.31087321578505467,0.6534286470743975,0.0025587731856322486,IBKR,47741000000,-8000000,834000000,1901000000,1137000000,354000000,,-125000000,293000000,626000000,62.61,1000000,79000000,142000000,,7000000,,-7000000,0,,8000000,0.65,0.06,0.59,,,442000000,340000000,21000000,,,,-21000000,,33000000,1,5574000000,5574000000,4000000,46000000,46000000,319000000,30577000000,1132000000,,61.35,334000000,254000000,-61000000,,,181000000,,187000000,,10000000,,2018-03-31,,290000000,105000000,4251000000,26328000000,0.102,2018-01-17,59093000000,-64000000,1201000000,-8000000,58806000000,52200000000,52387000000,187000000,6000000,521000000,1132000000,7000000
3,1.1565217391304348,0.055319148936170404,0.19135308246597282,0.5617128463476071,-0.03390155167568146,IBKR,48501000000,-7000000,865000000,2500000000,770000000,494000000,,816000000,239000000,-664000000,71.92,1000000,73000000,137000000,,5000000,,-7000000,0,,-78000000,0.39,-0.02,0.41,,,361000000,271000000,13000000,,,,-21000000,,54000000,1,5517000000,5517000000,174000000,41000000,41000000,258000000,30232000000,1183000000,,74.98,260000000,254000000,-217000000,,,199000000,,159000000,,-3000000,,2018-06-30,,323000000,101000000,4715000000,27263000000,-0.049000002,2018-04-18,60303000000,-55000000,931000000,-28000000,59995000000,53444000000,53603000000,174000000,11000000,434000000,1183000000,-6000000
0,-0.03665707494057313,-0.005424954792043413,-0.0943840047044987,-0.08273274167609734,-0.042921057484153646,IBM,5442000000,-848000000,,10915000000,-781000000,,,0,142000000,-473000000,147.53,54395000000,10353000000,7289000000,,1176000000,-1000000,-1395000000,3034000000,,328000000,3.26,-0.02,3.28,,36782000000,8800000000,3065000000,339000000,3981000000,-168000000,1711000000,-529000000,41342000000,4636000000,1,130000000,130000000,-447000000,2726000000,2726000000,2726000000,9076000000,-21136000000,,150.02,3034000000,11980000000,1000000,-1000000,269000000,14018000000,,28840000000,-298000000,-27521000000,11057000000,2017-09-30,1342000000,155565000000,4722000000,45642000000,600000000,-0.006,2017-07-19,121636000000,-2756000000,3570000000,-1923000000,44741000000,31697000000,101879000000,16119000000,31000000,19153000000,19627000000,-190333000000
1,-0.05317568004135176,0.014890227855114624,-0.00671049955941172,-0.09369781680994504,0.08493356358108838,IBM,6451000000,-965000000,,11972000000,1057000000,,,0,146000000,5491000000,159.53,54566000000,11681000000,4862000000,,1150000000,-1000000,-1387000000,4636000000,,62000000,5.14,-0.03,5.17,,,10862000000,4469000000,5522000000,40531000000,-164000000,1583000000,-2559000000,39837000000,4919000000,1,131000000,131000000,1137000000,-1054000000,-1054000000,-1053000000,9909000000,-22937000000,,157.12,4636000000,9505000000,16000000,-1000000,,23925000000,,30431000000,-348000000,-26591000000,11116000000,2017-12-31,1427000000,153126000000,5136000000,46824000000,608000000,-0.006,2017-10-18,125356000000,-919000000,5733000000,-3818000000,49735000000,37363000000,107631000000,17907000000,-198000000,22543000000,17594000000,-190098000000
2,0.013908872901678526,0.10298049957607769,0.15408762112733743,0.14634311665423994,-0.04073084052290443,IBM,5736000000,-870000000,,11949000000,28000000,,,0,151000000,1658000000,162.37,54712000000,10826000000,5111000000,2593000000,1114000000,4000000,-1382000000,2253000000,,100000000,2.45,0.03,2.42,,36732000000,8246000000,1135000000,-540000000,3521000000,-165000000,1753000000,-711000000,40483000000,2423000000,1,124000000,124000000,-713000000,1679000000,1679000000,1675000000,8984000000,-22087000000,,164.46,2253000000,13353000000,16000000,-1000000,2843000000,16245000000,,30779000000,-317000000,-28583000000,11278000000,2018-03-31,1405000000,156371000000,4905000000,46465000000,893000000,0.012,2018-01-19,125285000000,-2909000000,4602000000,-1764000000,49122000000,35733000000,106995000000,16819000000,-1118000000,19072000000,18166000000,-192917000000
3,-0.059555815312682614,0.022624721957419824,-0.017943240768996005,0.09388171312032623,-0.07830928663145287,IBM,5518000000,-931000000,,10741000000,-1302000000,,,0,96000000,-1322000000,148.79,54827000000,10804000000,4689000000,2613000000,1116000000,1000000,-1437000000,3248000000,,-444000000,3.08,0.04,3.04,,36482000000,9199000000,2776000000,373000000,3344000000,-173000000,1742000000,-91000000,37934000000,2377000000,1,128000000,128000000,-38000000,2404000000,2404000000,2403000000,8534000000,-21306000000,,152.14,3248000000,12817000000,36000000,-1000000,2864000000,14626000000,,29598000000,-246000000,-28290000000,11024000000,2018-06-30,1364000000,157349000000,4833000000,45581000000,966000000,0.012999999,2018-04-18,121622000000,-2519000000,2294000000,-635000000,46795000000,35442000000,102974000000,16755000000,-472000000,20003000000,18520000000,-193656000000
0,-0.7460690334558406,0.012692656391658952,0.11089010442565894,0.1485861182519279,-0.028298778738310017,ICE,427000000,-55000000,11423000000,419000000,21000000,17000000,,-108000000,103000000,-197000000,65.15,6000000,0,,,128000000,,-119000000,604000000,,4000000,0.73,0.03,0.7,,12016000000,1143000000,560000000,185000000,10056000000,-47000000,,-327000000,4865000000,,1,27000000,27000000,159000000,369000000,369000000,375000000,897000000,-6080000000,,64.0,604000000,615000000,-9000000,9000000,53758000000,52792000000,,3634000000,,-322000000,1192000000,2017-09-30,,5718000000,411000000,6062000000,16000000,0.043,2017-08-03,79118000000,-213000000,312000000,-82000000,55239000000,54600000000,63099000000,539000000,-44000000,1143000000,15992000000,-1155000000
1,-0.7482607869226383,-0.06017598637524835,0.01642363775901745,0.08789222934121899,0.03632989051348489,ICE,462000000,-84000000,11392000000,535000000,206000000,18000000,,-116000000,-789000000,206000000,68.67,6000000,0,,,-4000000,,-118000000,622000000,,3000000,0.73,0.01,0.72,,12216000000,1144000000,669000000,-562000000,10538000000,-50000000,,-327000000,4267000000,,1,28000000,28000000,35000000,1225000000,1225000000,1231000000,903000000,-5830000000,,68.99,622000000,971000000,-111000000,80000000,51991000000,51631000000,,2874000000,,-223000000,977000000,2017-12-31,,6825000000,391000000,6100000000,16000000,0.0139999995,2017-11-02,78264000000,-437000000,675000000,-35000000,53562000000,54171000000,61312000000,522000000,47000000,1144000000,16924000000,-1299000000
2,0.23517347461972316,-0.011624726477024172,0.0910326086956521,0.12272797887214537,-0.021680686965501603,ICE,476000000,-14000000,11428000000,523000000,90000000,-259000000,,343000000,34000000,-147000000,70.72,6000000,0,,,138000000,,-140000000,662000000,,2000000,0.9,0.02,0.88,,12514000000,1225000000,617000000,143000000,10326000000,-52000000,,-304000000,4269000000,,1,28000000,28000000,789000000,464000000,464000000,474000000,1167000000,-5862000000,,70.23,662000000,1353000000,-7000000,,54783000000,54743000000,,2841000000,,-190000000,1235000000,2018-03-31,,7182000000,425000000,6892000000,,0.023,2018-02-07,82062000000,270000000,573000000,-755000000,56634000000,57946000000,65056000000,563000000,-45000000,1225000000,16978000000,-1638000000
3,,,,,,ICE,405000000,-19000000,11477000000,532000000,22000000,111000000,,-94000000,37000000,15000000,,6000000,0,,,139000000,,-139000000,678000000,,-7000000,0.9,0.01,0.89,,12484000000,1246000000,611000000,149000000,10223000000,-55000000,,-1000000,4271000000,,1,35000000,35000000,23000000,455000000,455000000,462000000,1049000000,-5902000000,,,678000000,1360000000,8000000,,55808000000,55694000000,,2842000000,,-265000000,1220000000,2018-06-30,,7498000000,425000000,6916000000,,0.011,,82847000000,-571000000,663000000,-63000000,57560000000,58894000000,66007000000,568000000,-67000000,1246000000,16805000000,-2176000000
0,0.4551495016611298,0.020582524271844704,0.16026490066225185,0.1262052710520678,-0.08431679561003971,IONS,23525000,-17049000,1528186000,159184000,26193000,7691000,-1947000,-18791000,26685000,5292000,48.31,125000,80214000,,,2562000,,,13909000,,,0.0,0.05,-0.05,,,40697000,-3935000,961000,21908000,-10825000,8451000,-132354000,597590000,2000000,1,89700000,89700000,-20682000,-976000,-976000,-4896000,42924000,286060000,,51.71,13909000,916000,160412000,,48930000,104913000,,79656000,,-30199000,116624000,2017-09-30,128285000,-1190144000,26788000,597650000,851624000,1.0,2017-08-08,1252561000,147572000,28720000,-150099000,1111113000,177647000,854893000,107002000,-17844000,120911000,307968000,-30199000
1,0.9996314043494288,-0.01578374455732945,0.1229559097495343,0.1591880341880343,-0.03660662134969176,IONS,24886000,-8262000,1549904000,129630000,-29554000,-20031000,-1531000,-1905000,20157000,20278000,52.3,125000,127483000,,,995000,,,-890000,,,0.02,0.01,0.01,,,44816000,-11824000,-7164000,22004000,-10786000,9982000,-45146000,605856000,,1,87847000,87847000,-22000,2746000,2746000,-4660000,62955000,308868000,,52.01,-890000,10129000,-980000,,72332000,106465000,,72708000,,-31759000,121907000,2017-12-31,128285000,-1187398000,45706000,607477000,893085000,1.0,2017-11-07,1322024000,4257000,20401000,-54212000,1167984000,224741000,903305000,173189000,-10934000,172299000,330872000,-31759000
